mode,temp_c,run,device,w_um,l_um,area_um2,quantity,val_a,val_b
mismatch,125,50,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,50,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,50,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,50,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,50,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,50,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,50,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,50,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,50,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,50,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,50,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,50,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,50,nfet_03v3,5,0.5,2.5,vgs_v,0.696207,0.692695
mismatch,125,50,nfet_03v3,10,1.0,10,vgs_v,0.689182,0.687938
mismatch,125,50,nfet_03v3,20,2.0,40,vgs_v,0.678452,0.677954
mismatch,125,50,pfet_03v3,5,0.5,2.5,vgs_v,0.921246,0.931331
mismatch,125,50,pfet_03v3,10,1.0,10,vgs_v,0.951418,0.951242
mismatch,125,50,pfet_03v3,20,2.0,40,vgs_v,0.960304,0.963511
mismatch,125,51,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,51,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,51,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,51,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,51,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,51,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,51,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,51,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,51,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,51,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,51,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,51,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,51,nfet_03v3,5,0.5,2.5,vgs_v,0.695314,0.699317
mismatch,125,51,nfet_03v3,10,1.0,10,vgs_v,0.69063,0.68938
mismatch,125,51,nfet_03v3,20,2.0,40,vgs_v,0.679096,0.676533
mismatch,125,51,pfet_03v3,5,0.5,2.5,vgs_v,0.913489,0.925233
mismatch,125,51,pfet_03v3,10,1.0,10,vgs_v,0.954064,0.951604
mismatch,125,51,pfet_03v3,20,2.0,40,vgs_v,0.96275,0.962046
mismatch,125,52,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,52,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,52,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,52,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,52,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,52,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,52,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,52,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,52,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,52,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,52,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,52,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,52,nfet_03v3,5,0.5,2.5,vgs_v,0.693049,0.696316
mismatch,125,52,nfet_03v3,10,1.0,10,vgs_v,0.690208,0.690341
mismatch,125,52,nfet_03v3,20,2.0,40,vgs_v,0.678975,0.678342
mismatch,125,52,pfet_03v3,5,0.5,2.5,vgs_v,0.921642,0.922941
mismatch,125,52,pfet_03v3,10,1.0,10,vgs_v,0.950881,0.950714
mismatch,125,52,pfet_03v3,20,2.0,40,vgs_v,0.963094,0.964368
mismatch,125,53,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,53,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,53,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,53,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,53,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,53,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,53,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,53,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,53,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,53,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,53,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,53,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,53,nfet_03v3,5,0.5,2.5,vgs_v,0.696228,0.695426
mismatch,125,53,nfet_03v3,10,1.0,10,vgs_v,0.691189,0.68824
mismatch,125,53,nfet_03v3,20,2.0,40,vgs_v,0.678641,0.676561
mismatch,125,53,pfet_03v3,5,0.5,2.5,vgs_v,0.921114,0.921325
mismatch,125,53,pfet_03v3,10,1.0,10,vgs_v,0.951469,0.95153
mismatch,125,53,pfet_03v3,20,2.0,40,vgs_v,0.960262,0.961245
mismatch,125,54,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,54,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,54,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,54,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,54,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,54,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,54,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,54,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,54,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,54,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,54,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,54,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,54,nfet_03v3,5,0.5,2.5,vgs_v,0.695585,0.690057
mismatch,125,54,nfet_03v3,10,1.0,10,vgs_v,0.688245,0.68901
mismatch,125,54,nfet_03v3,20,2.0,40,vgs_v,0.677624,0.678074
mismatch,125,54,pfet_03v3,5,0.5,2.5,vgs_v,0.922983,0.922647
mismatch,125,54,pfet_03v3,10,1.0,10,vgs_v,0.951755,0.951147
mismatch,125,54,pfet_03v3,20,2.0,40,vgs_v,0.962801,0.963934
mismatch,125,55,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,55,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,55,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,55,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,55,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,55,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,55,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,55,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,55,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,55,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,55,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,55,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,55,nfet_03v3,5,0.5,2.5,vgs_v,0.693605,0.701534
mismatch,125,55,nfet_03v3,10,1.0,10,vgs_v,0.689252,0.68741
mismatch,125,55,nfet_03v3,20,2.0,40,vgs_v,0.67703,0.677186
mismatch,125,55,pfet_03v3,5,0.5,2.5,vgs_v,0.916464,0.92229
mismatch,125,55,pfet_03v3,10,1.0,10,vgs_v,0.952742,0.951838
mismatch,125,55,pfet_03v3,20,2.0,40,vgs_v,0.96242,0.961405
mismatch,125,56,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,56,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,56,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,56,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,56,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,56,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,56,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,56,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,56,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,56,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,56,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,56,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,56,nfet_03v3,5,0.5,2.5,vgs_v,0.700187,0.697125
mismatch,125,56,nfet_03v3,10,1.0,10,vgs_v,0.690114,0.689349
mismatch,125,56,nfet_03v3,20,2.0,40,vgs_v,0.677211,0.679019
mismatch,125,56,pfet_03v3,5,0.5,2.5,vgs_v,0.923059,0.930606
mismatch,125,56,pfet_03v3,10,1.0,10,vgs_v,0.950921,0.95122
mismatch,125,56,pfet_03v3,20,2.0,40,vgs_v,0.962713,0.961639
mismatch,125,57,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,57,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,57,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,57,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,57,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,57,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,57,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,57,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,57,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,57,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,57,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,57,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,57,nfet_03v3,5,0.5,2.5,vgs_v,0.698922,0.68989
mismatch,125,57,nfet_03v3,10,1.0,10,vgs_v,0.691004,0.689132
mismatch,125,57,nfet_03v3,20,2.0,40,vgs_v,0.678213,0.677812
mismatch,125,57,pfet_03v3,5,0.5,2.5,vgs_v,0.922291,0.925718
mismatch,125,57,pfet_03v3,10,1.0,10,vgs_v,0.950677,0.95105
mismatch,125,57,pfet_03v3,20,2.0,40,vgs_v,0.962083,0.962731
mismatch,125,58,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,58,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,58,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,58,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,58,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,58,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,58,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,58,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,58,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,58,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,58,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,58,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,58,nfet_03v3,5,0.5,2.5,vgs_v,0.700804,0.698246
mismatch,125,58,nfet_03v3,10,1.0,10,vgs_v,0.692373,0.687312
mismatch,125,58,nfet_03v3,20,2.0,40,vgs_v,0.679518,0.67847
mismatch,125,58,pfet_03v3,5,0.5,2.5,vgs_v,0.919279,0.922325
mismatch,125,58,pfet_03v3,10,1.0,10,vgs_v,0.950306,0.952652
mismatch,125,58,pfet_03v3,20,2.0,40,vgs_v,0.962517,0.963274
mismatch,125,59,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,59,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,59,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,59,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,59,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,59,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,59,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,59,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,59,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,59,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,59,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,59,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,59,nfet_03v3,5,0.5,2.5,vgs_v,0.69648,0.696793
mismatch,125,59,nfet_03v3,10,1.0,10,vgs_v,0.690212,0.689951
mismatch,125,59,nfet_03v3,20,2.0,40,vgs_v,0.677196,0.6782
mismatch,125,59,pfet_03v3,5,0.5,2.5,vgs_v,0.923124,0.927708
mismatch,125,59,pfet_03v3,10,1.0,10,vgs_v,0.952289,0.954081
mismatch,125,59,pfet_03v3,20,2.0,40,vgs_v,0.962071,0.963569
mismatch,125,60,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,60,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,60,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,60,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,60,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,60,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,60,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,60,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,60,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,60,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,60,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,60,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,60,nfet_03v3,5,0.5,2.5,vgs_v,0.699975,0.699013
mismatch,125,60,nfet_03v3,10,1.0,10,vgs_v,0.684585,0.69046
mismatch,125,60,nfet_03v3,20,2.0,40,vgs_v,0.676958,0.679244
mismatch,125,60,pfet_03v3,5,0.5,2.5,vgs_v,0.928742,0.924697
mismatch,125,60,pfet_03v3,10,1.0,10,vgs_v,0.952912,0.951008
mismatch,125,60,pfet_03v3,20,2.0,40,vgs_v,0.962168,0.963186
mismatch,125,61,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,61,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,61,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,61,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,61,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,61,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,61,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,61,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,61,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,61,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,61,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,61,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,61,nfet_03v3,5,0.5,2.5,vgs_v,0.696181,0.699092
mismatch,125,61,nfet_03v3,10,1.0,10,vgs_v,0.686929,0.686229
mismatch,125,61,nfet_03v3,20,2.0,40,vgs_v,0.678406,0.678522
mismatch,125,61,pfet_03v3,5,0.5,2.5,vgs_v,0.92292,0.920747
mismatch,125,61,pfet_03v3,10,1.0,10,vgs_v,0.951367,0.948982
mismatch,125,61,pfet_03v3,20,2.0,40,vgs_v,0.961378,0.962258
mismatch,125,62,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,62,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,62,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,62,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,62,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,62,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,62,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,62,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,62,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,62,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,62,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,62,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,62,nfet_03v3,5,0.5,2.5,vgs_v,0.693231,0.701781
mismatch,125,62,nfet_03v3,10,1.0,10,vgs_v,0.686291,0.690047
mismatch,125,62,nfet_03v3,20,2.0,40,vgs_v,0.677512,0.678586
mismatch,125,62,pfet_03v3,5,0.5,2.5,vgs_v,0.919579,0.922828
mismatch,125,62,pfet_03v3,10,1.0,10,vgs_v,0.952971,0.951839
mismatch,125,62,pfet_03v3,20,2.0,40,vgs_v,0.961835,0.962284
mismatch,125,63,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,63,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,63,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,63,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,63,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,63,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,63,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,63,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,63,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,63,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,63,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,63,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,63,nfet_03v3,5,0.5,2.5,vgs_v,0.700181,0.694366
mismatch,125,63,nfet_03v3,10,1.0,10,vgs_v,0.690316,0.686845
mismatch,125,63,nfet_03v3,20,2.0,40,vgs_v,0.679133,0.678763
mismatch,125,63,pfet_03v3,5,0.5,2.5,vgs_v,0.915607,0.92038
mismatch,125,63,pfet_03v3,10,1.0,10,vgs_v,0.951701,0.950099
mismatch,125,63,pfet_03v3,20,2.0,40,vgs_v,0.961746,0.962895
mismatch,125,64,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,64,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,64,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,64,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,64,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,64,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,64,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,64,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,64,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,64,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,64,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,64,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,64,nfet_03v3,5,0.5,2.5,vgs_v,0.702028,0.701415
mismatch,125,64,nfet_03v3,10,1.0,10,vgs_v,0.689439,0.691265
mismatch,125,64,nfet_03v3,20,2.0,40,vgs_v,0.67751,0.67775
mismatch,125,64,pfet_03v3,5,0.5,2.5,vgs_v,0.928314,0.927714
mismatch,125,64,pfet_03v3,10,1.0,10,vgs_v,0.952452,0.953754
mismatch,125,64,pfet_03v3,20,2.0,40,vgs_v,0.960541,0.961887
mismatch,125,65,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,65,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,65,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,65,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,65,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,65,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,65,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,65,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,65,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,65,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,65,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,65,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,65,nfet_03v3,5,0.5,2.5,vgs_v,0.703983,0.698091
mismatch,125,65,nfet_03v3,10,1.0,10,vgs_v,0.690089,0.6888
mismatch,125,65,nfet_03v3,20,2.0,40,vgs_v,0.677887,0.677888
mismatch,125,65,pfet_03v3,5,0.5,2.5,vgs_v,0.919727,0.915392
mismatch,125,65,pfet_03v3,10,1.0,10,vgs_v,0.952981,0.951878
mismatch,125,65,pfet_03v3,20,2.0,40,vgs_v,0.96136,0.963162
mismatch,125,66,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,66,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,66,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,66,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,66,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,66,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,66,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,66,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,66,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,66,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,66,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,66,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,66,nfet_03v3,5,0.5,2.5,vgs_v,0.701404,0.697125
mismatch,125,66,nfet_03v3,10,1.0,10,vgs_v,0.69007,0.689426
mismatch,125,66,nfet_03v3,20,2.0,40,vgs_v,0.678015,0.678536
mismatch,125,66,pfet_03v3,5,0.5,2.5,vgs_v,0.920057,0.924351
mismatch,125,66,pfet_03v3,10,1.0,10,vgs_v,0.953834,0.953463
mismatch,125,66,pfet_03v3,20,2.0,40,vgs_v,0.962014,0.963384
mismatch,125,67,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,67,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,67,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,67,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,67,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,67,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,67,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,67,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,67,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,67,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,67,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,67,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,67,nfet_03v3,5,0.5,2.5,vgs_v,0.697673,0.699677
mismatch,125,67,nfet_03v3,10,1.0,10,vgs_v,0.686088,0.686302
mismatch,125,67,nfet_03v3,20,2.0,40,vgs_v,0.678122,0.678346
mismatch,125,67,pfet_03v3,5,0.5,2.5,vgs_v,0.920295,0.925102
mismatch,125,67,pfet_03v3,10,1.0,10,vgs_v,0.951793,0.949498
mismatch,125,67,pfet_03v3,20,2.0,40,vgs_v,0.963197,0.962492
mismatch,125,68,ppolyf_u_1k,1,10,10,r_ohm,9707.45,9707.45
mismatch,125,68,ppolyf_u_1k,2,40,80,r_ohm,18958.6,18958.6
mismatch,125,68,ppolyf_u_1k,5,100,500,r_ohm,18756.7,18756.7
mismatch,125,68,ppolyf_u_2k,1,10,10,r_ohm,18621.6,18621.6
mismatch,125,68,ppolyf_u_2k,2,40,80,r_ohm,35812.1,35812.1
mismatch,125,68,ppolyf_u_2k,5,100,500,r_ohm,35210.2,35210.2
mismatch,125,68,ppolyf_u_3k,1,10,10,r_ohm,27907.3,27907.3
mismatch,125,68,ppolyf_u_3k,2,40,80,r_ohm,53705.9,53705.9
mismatch,125,68,ppolyf_u_3k,5,100,500,r_ohm,52810.5,52810.5
mismatch,125,68,ppolyf_u,1,10,10,r_ohm,3789.6,3789.6
mismatch,125,68,ppolyf_u,2,40,80,r_ohm,7221.82,7221.82
mismatch,125,68,ppolyf_u,5,100,500,r_ohm,7078.87,7078.87
mismatch,125,68,nfet_03v3,5,0.5,2.5,vgs_v,0.689852,0.703848
