device,corner,temp_c,vin_v,l_um,w_mm,metric,vsd_v,id_a,rds_ohm,rdsw_ohm_mm,vd_v
pfet_06v0,ff,125,5.00,1.20u,1,drop_at_100mA,8.79423,0.1,87.9423,87.9423,-3.79423
pfet_06v0,ff,125,5.00,1.20u,1,rlin_at_50mV,0.05,0.00272074,18.3773,18.3773,4.95
pfet_06v0,ff,125,5.00,1.20u,2,drop_at_50mA,0.495596,0.05,9.91192,19.8238,4.5044
pfet_06v0,ff,125,5.00,1.20u,2,drop_at_100mA,1.10938,0.1,11.0938,22.1876,3.89062
pfet_06v0,ff,125,5.00,1.20u,2,rlin_at_50mV,0.05,0.00544148,9.18867,18.3773,4.95
pfet_06v0,ff,125,5.00,1.20u,4,drop_at_50mA,0.237006,0.05,4.74011,18.9605,4.76299
pfet_06v0,ff,125,5.00,1.20u,4,drop_at_100mA,0.495596,0.1,4.95596,19.8238,4.5044
pfet_06v0,ff,125,5.00,1.20u,4,rlin_at_50mV,0.05,0.010883,4.59433,18.3773,4.95
pfet_06v0,ff,125,5.00,1.20u,8,drop_at_50mA,0.116124,0.05,2.32247,18.5798,4.88388
pfet_06v0,ff,125,5.00,1.20u,8,drop_at_100mA,0.237006,0.1,2.37006,18.9605,4.76299
pfet_06v0,ff,125,5.00,1.20u,8,rlin_at_50mV,0.05,0.0217659,2.29717,18.3773,4.95
pfet_06v0,ff,125,5.00,1.20u,16,drop_at_50mA,0.0575003,0.05,1.15001,18.4001,4.9425
pfet_06v0,ff,125,5.00,1.20u,16,drop_at_100mA,0.116124,0.1,1.16124,18.5798,4.88388
pfet_06v0,ff,125,5.00,1.20u,16,rlin_at_50mV,0.05,0.0435319,1.14858,18.3773,4.95
pfet_06v0,ff,125,5.50,0.55u,1,drop_at_50mA,0.387514,0.05,7.75028,7.75028,5.11249
pfet_06v0,ff,125,5.50,0.55u,1,drop_at_100mA,0.83619,0.1,8.3619,8.3619,4.66381
pfet_06v0,ff,125,5.50,0.55u,1,rlin_at_50mV,0.05,0.0068173,7.33428,7.33428,5.45
pfet_06v0,ff,125,5.50,0.55u,2,drop_at_50mA,0.187488,0.05,3.74977,7.49954,5.31251
pfet_06v0,ff,125,5.50,0.55u,2,drop_at_100mA,0.387514,0.1,3.87514,7.75028,5.11249
pfet_06v0,ff,125,5.50,0.55u,2,rlin_at_50mV,0.05,0.0136346,3.66714,7.33428,5.45
pfet_06v0,ff,125,5.50,0.55u,4,drop_at_50mA,0.0923067,0.05,1.84613,7.38454,5.40769
pfet_06v0,ff,125,5.50,0.55u,4,drop_at_100mA,0.187488,0.1,1.87488,7.49954,5.31251
pfet_06v0,ff,125,5.50,0.55u,4,rlin_at_50mV,0.05,0.0272692,1.83357,7.33428,5.45
pfet_06v0,ff,125,5.50,0.55u,8,drop_at_50mA,0.0458083,0.05,0.916166,7.32933,5.45419
pfet_06v0,ff,125,5.50,0.55u,8,drop_at_100mA,0.0923067,0.1,0.923067,7.38454,5.40769
pfet_06v0,ff,125,5.50,0.55u,8,rlin_at_50mV,0.05,0.0545384,0.916785,7.33428,5.45
pfet_06v0,ff,125,5.50,0.55u,16,drop_at_50mA,0.0228196,0.05,0.456391,7.30226,5.47718
pfet_06v0,ff,125,5.50,0.55u,16,drop_at_100mA,0.0458083,0.1,0.458083,7.32933,5.45419
pfet_06v0,ff,125,5.50,0.55u,16,rlin_at_50mV,0.05,0.109077,0.458392,7.33428,5.45
pfet_06v0,ff,125,5.50,0.70u,1,drop_at_50mA,0.51421,0.05,10.2842,10.2842,4.98579
pfet_06v0,ff,125,5.50,0.70u,1,drop_at_100mA,1.14444,0.1,11.4444,11.4444,4.35556
pfet_06v0,ff,125,5.50,0.70u,1,rlin_at_50mV,0.05,0.0052367,9.548,9.548,5.45
pfet_06v0,ff,125,5.50,0.70u,2,drop_at_50mA,0.246209,0.05,4.92417,9.84835,5.25379
pfet_06v0,ff,125,5.50,0.70u,2,drop_at_100mA,0.51421,0.1,5.1421,10.2842,4.98579
pfet_06v0,ff,125,5.50,0.70u,2,rlin_at_50mV,0.05,0.0104734,4.774,9.548,5.45
pfet_06v0,ff,125,5.50,0.70u,4,drop_at_50mA,0.120681,0.05,2.41362,9.65446,5.37932
pfet_06v0,ff,125,5.50,0.70u,4,drop_at_100mA,0.246209,0.1,2.46209,9.84835,5.25379
pfet_06v0,ff,125,5.50,0.70u,4,rlin_at_50mV,0.05,0.0209468,2.387,9.548,5.45
pfet_06v0,ff,125,5.50,0.70u,8,drop_at_50mA,0.0597662,0.05,1.19532,9.5626,5.44023
pfet_06v0,ff,125,5.50,0.70u,8,drop_at_100mA,0.120681,0.1,1.20681,9.65446,5.37932
pfet_06v0,ff,125,5.50,0.70u,8,rlin_at_50mV,0.05,0.0418936,1.1935,9.548,5.45
pfet_06v0,ff,125,5.50,0.70u,16,drop_at_50mA,0.0297433,0.05,0.594865,9.51784,5.47026
pfet_06v0,ff,125,5.50,0.70u,16,drop_at_100mA,0.0597662,0.1,0.597662,9.5626,5.44023
pfet_06v0,ff,125,5.50,0.70u,16,rlin_at_50mV,0.05,0.0837872,0.59675,9.548,5.45
pfet_06v0,ff,125,5.50,1.20u,1,drop_at_50mA,0.988069,0.05,19.7614,19.7614,4.51193
pfet_06v0,ff,125,5.50,1.20u,1,drop_at_100mA,2.81116,0.1,28.1116,28.1116,2.68884
pfet_06v0,ff,125,5.50,1.20u,1,rlin_at_50mV,0.05,0.00293458,17.0382,17.0382,5.45
pfet_06v0,ff,125,5.50,1.20u,2,drop_at_50mA,0.453008,0.05,9.06015,18.1203,5.04699
pfet_06v0,ff,125,5.50,1.20u,2,drop_at_100mA,0.988069,0.1,9.88069,19.7614,4.51193
pfet_06v0,ff,125,5.50,1.20u,2,rlin_at_50mV,0.05,0.00586915,8.51912,17.0382,5.45
pfet_06v0,ff,125,5.50,1.20u,4,drop_at_50mA,0.218451,0.05,4.36903,17.4761,5.28155
pfet_06v0,ff,125,5.50,1.20u,4,drop_at_100mA,0.453008,0.1,4.53008,18.1203,5.04699
pfet_06v0,ff,125,5.50,1.20u,4,rlin_at_50mV,0.05,0.0117383,4.25956,17.0382,5.45
pfet_06v0,ff,125,5.50,1.20u,8,drop_at_50mA,0.107408,0.05,2.14816,17.1852,5.39259
pfet_06v0,ff,125,5.50,1.20u,8,drop_at_100mA,0.218451,0.1,2.18451,17.4761,5.28155
pfet_06v0,ff,125,5.50,1.20u,8,rlin_at_50mV,0.05,0.0234766,2.12978,17.0382,5.45
pfet_06v0,ff,125,5.50,1.20u,16,drop_at_50mA,0.0532705,0.05,1.06541,17.0466,5.44673
pfet_06v0,ff,125,5.50,1.20u,16,drop_at_100mA,0.107408,0.1,1.07408,17.1852,5.39259
pfet_06v0,ff,125,5.50,1.20u,16,rlin_at_50mV,0.05,0.0469532,1.06489,17.0382,5.45
pfet_06v0,ss,-40,2.10,0.55u,1,drop_at_50mA,8.70669,0.05,174.134,174.134,-6.60669
pfet_06v0,ss,-40,2.10,0.55u,1,drop_at_100mA,10.2131,0.1,102.131,102.131,-8.1131
pfet_06v0,ss,-40,2.10,0.55u,1,rlin_at_50mV,0.05,0.00282475,17.7007,17.7007,2.05
pfet_06v0,ss,-40,2.10,0.55u,2,drop_at_50mA,2.00563,0.05,40.1125,80.225,0.0943744
pfet_06v0,ss,-40,2.10,0.55u,2,drop_at_100mA,8.70669,0.1,87.0669,174.134,-6.60669
pfet_06v0,ss,-40,2.10,0.55u,2,rlin_at_50mV,0.05,0.0056495,8.85034,17.7007,2.05
pfet_06v0,ss,-40,2.10,0.55u,4,drop_at_50mA,0.261104,0.05,5.22209,20.8884,1.8389
pfet_06v0,ss,-40,2.10,0.55u,4,drop_at_100mA,2.00563,0.1,20.0563,80.225,0.0943744
pfet_06v0,ss,-40,2.10,0.55u,4,rlin_at_50mV,0.05,0.011299,4.42517,17.7007,2.05
pfet_06v0,ss,-40,2.10,0.55u,8,drop_at_50mA,0.116313,0.05,2.32626,18.6101,1.98369
pfet_06v0,ss,-40,2.10,0.55u,8,drop_at_100mA,0.261104,0.1,2.61104,20.8884,1.8389
pfet_06v0,ss,-40,2.10,0.55u,8,rlin_at_50mV,0.05,0.022598,2.21259,17.7007,2.05
pfet_06v0,ss,-40,2.10,0.55u,16,drop_at_50mA,0.0555434,0.05,1.11087,17.7739,2.04446
pfet_06v0,ss,-40,2.10,0.55u,16,drop_at_100mA,0.116313,0.1,1.16313,18.6101,1.98369
pfet_06v0,ss,-40,2.10,0.55u,16,rlin_at_50mV,0.05,0.045196,1.10629,17.7007,2.05
pfet_06v0,ss,-40,2.10,0.70u,1,drop_at_50mA,9.45543,0.05,189.109,189.109,-7.35543
pfet_06v0,ss,-40,2.10,0.70u,1,drop_at_100mA,10.9097,0.1,109.097,109.097,-8.80966
pfet_06v0,ss,-40,2.10,0.70u,1,rlin_at_50mV,0.05,0.00219117,22.8188,22.8188,2.05
pfet_06v0,ss,-40,2.10,0.70u,2,drop_at_50mA,7.53474,0.05,150.695,301.39,-5.43474
pfet_06v0,ss,-40,2.10,0.70u,2,drop_at_100mA,9.45543,0.1,94.5543,189.109,-7.35543
pfet_06v0,ss,-40,2.10,0.70u,2,rlin_at_50mV,0.05,0.00438235,11.4094,22.8188,2.05
pfet_06v0,ss,-40,2.10,0.70u,4,drop_at_50mA,0.369249,0.05,7.38498,29.5399,1.73075
pfet_06v0,ss,-40,2.10,0.70u,4,drop_at_100mA,7.53474,0.1,75.3474,301.39,-5.43474
pfet_06v0,ss,-40,2.10,0.70u,4,rlin_at_50mV,0.05,0.0087647,5.7047,22.8188,2.05
pfet_06v0,ss,-40,2.10,0.70u,8,drop_at_50mA,0.154357,0.05,3.08714,24.6971,1.94564
pfet_06v0,ss,-40,2.10,0.70u,8,drop_at_100mA,0.369249,0.1,3.69249,29.5399,1.73075
pfet_06v0,ss,-40,2.10,0.70u,8,rlin_at_50mV,0.05,0.0175294,2.85235,22.8188,2.05
pfet_06v0,ss,-40,2.10,0.70u,16,drop_at_50mA,0.0725084,0.05,1.45017,23.2027,2.02749
pfet_06v0,ss,-40,2.10,0.70u,16,drop_at_100mA,0.154357,0.1,1.54357,24.6971,1.94564
pfet_06v0,ss,-40,2.10,0.70u,16,rlin_at_50mV,0.05,0.0350588,1.42618,22.8188,2.05
pfet_06v0,ss,-40,2.10,1.20u,1,drop_at_50mA,10.8318,0.05,216.636,216.636,-8.73181
pfet_06v0,ss,-40,2.10,1.20u,1,drop_at_100mA,12.3906,0.1,123.906,123.906,-10.2906
pfet_06v0,ss,-40,2.10,1.20u,1,rlin_at_50mV,0.05,0.00124754,40.0788,40.0788,2.05
pfet_06v0,ss,-40,2.10,1.20u,2,drop_at_50mA,9.35969,0.05,187.194,374.387,-7.25969
pfet_06v0,ss,-40,2.10,1.20u,2,drop_at_100mA,10.8318,0.1,108.318,216.636,-8.73181
pfet_06v0,ss,-40,2.10,1.20u,2,rlin_at_50mV,0.05,0.00249509,20.0394,40.0788,2.05
pfet_06v0,ss,-40,2.10,1.20u,4,drop_at_50mA,7.26598,0.05,145.32,581.279,-5.16598
pfet_06v0,ss,-40,2.10,1.20u,4,drop_at_100mA,9.35969,0.1,93.5969,374.387,-7.25969
pfet_06v0,ss,-40,2.10,1.20u,4,rlin_at_50mV,0.05,0.00499017,10.0197,40.0788,2.05
pfet_06v0,ss,-40,2.10,1.20u,8,drop_at_50mA,0.307366,0.05,6.14732,49.1785,1.79263
pfet_06v0,ss,-40,2.10,1.20u,8,drop_at_100mA,7.26598,0.1,72.6598,581.279,-5.16598
pfet_06v0,ss,-40,2.10,1.20u,8,rlin_at_50mV,0.05,0.00998034,5.00985,40.0788,2.05
pfet_06v0,ss,-40,2.10,1.20u,16,drop_at_50mA,0.133316,0.05,2.66633,42.6613,1.96668
pfet_06v0,ss,-40,2.10,1.20u,16,drop_at_100mA,0.307366,0.1,3.07366,49.1785,1.79263
pfet_06v0,ss,-40,2.10,1.20u,16,rlin_at_50mV,0.05,0.0199607,2.50492,40.0788,2.05
pfet_06v0,ss,-40,2.97,0.55u,1,drop_at_50mA,0.756968,0.05,15.1394,15.1394,2.21303
pfet_06v0,ss,-40,2.97,0.55u,1,drop_at_100mA,8.44576,0.1,84.4576,84.4576,-5.47576
pfet_06v0,ss,-40,2.97,0.55u,1,rlin_at_50mV,0.05,0.00466363,10.7213,10.7213,2.92
pfet_06v0,ss,-40,2.97,0.55u,2,drop_at_50mA,0.300811,0.05,6.01622,12.0324,2.66919
pfet_06v0,ss,-40,2.97,0.55u,2,drop_at_100mA,0.756968,0.1,7.56968,15.1394,2.21303
pfet_06v0,ss,-40,2.97,0.55u,2,rlin_at_50mV,0.05,0.00932726,5.36063,10.7213,2.92
pfet_06v0,ss,-40,2.97,0.55u,4,drop_at_50mA,0.139547,0.05,2.79095,11.1638,2.83045
pfet_06v0,ss,-40,2.97,0.55u,4,drop_at_100mA,0.300811,0.1,3.00811,12.0324,2.66919
pfet_06v0,ss,-40,2.97,0.55u,4,rlin_at_50mV,0.05,0.0186545,2.68031,10.7213,2.92
pfet_06v0,ss,-40,2.97,0.55u,8,drop_at_50mA,0.0675366,0.05,1.35073,10.8059,2.90246
pfet_06v0,ss,-40,2.97,0.55u,8,drop_at_100mA,0.139547,0.1,1.39547,11.1638,2.83045
pfet_06v0,ss,-40,2.97,0.55u,8,rlin_at_50mV,0.05,0.037309,1.34016,10.7213,2.92
pfet_06v0,ss,-40,2.97,0.55u,16,drop_at_50mA,0.0332543,0.05,0.665087,10.6414,2.93675
pfet_06v0,ss,-40,2.97,0.55u,16,drop_at_100mA,0.0675366,0.1,0.675366,10.8059,2.90246
pfet_06v0,ss,-40,2.97,0.55u,16,rlin_at_50mV,0.05,0.0746181,0.670079,10.7213,2.92
pfet_06v0,ss,-40,2.97,0.70u,1,drop_at_50mA,1.36915,0.05,27.3829,27.3829,1.60085
pfet_06v0,ss,-40,2.97,0.70u,1,drop_at_100mA,9.23104,0.1,92.3104,92.3104,-6.26104
pfet_06v0,ss,-40,2.97,0.70u,1,rlin_at_50mV,0.05,0.00367494,13.6057,13.6057,2.92
pfet_06v0,ss,-40,2.97,0.70u,2,drop_at_50mA,0.398228,0.05,7.96455,15.9291,2.57177
pfet_06v0,ss,-40,2.97,0.70u,2,drop_at_100mA,1.36915,0.1,13.6915,27.3829,1.60085
pfet_06v0,ss,-40,2.97,0.70u,2,rlin_at_50mV,0.05,0.00734988,6.80283,13.6057,2.92
pfet_06v0,ss,-40,2.97,0.70u,4,drop_at_50mA,0.180079,0.05,3.60158,14.4063,2.78992
pfet_06v0,ss,-40,2.97,0.70u,4,drop_at_100mA,0.398228,0.1,3.98228,15.9291,2.57177
pfet_06v0,ss,-40,2.97,0.70u,4,rlin_at_50mV,0.05,0.0146998,3.40142,13.6057,2.92
pfet_06v0,ss,-40,2.97,0.70u,8,drop_at_50mA,0.0863902,0.05,1.7278,13.8224,2.88361
pfet_06v0,ss,-40,2.97,0.70u,8,drop_at_100mA,0.180079,0.1,1.80079,14.4063,2.78992
pfet_06v0,ss,-40,2.97,0.70u,8,rlin_at_50mV,0.05,0.0293995,1.70071,13.6057,2.92
pfet_06v0,ss,-40,2.97,0.70u,16,drop_at_50mA,0.0423779,0.05,0.847558,13.5609,2.92762
pfet_06v0,ss,-40,2.97,0.70u,16,drop_at_100mA,0.0863902,0.1,0.863902,13.8224,2.88361
pfet_06v0,ss,-40,2.97,0.70u,16,rlin_at_50mV,0.05,0.0587991,0.850354,13.6057,2.92
pfet_06v0,ss,-40,2.97,1.20u,1,drop_at_50mA,8.94811,0.05,178.962,178.962,-5.97811
pfet_06v0,ss,-40,2.97,1.20u,1,drop_at_100mA,10.5602,0.1,105.602,105.602,-7.59025
pfet_06v0,ss,-40,2.97,1.20u,1,rlin_at_50mV,0.05,0.0021436,23.3252,23.3252,2.92
pfet_06v0,ss,-40,2.97,1.20u,2,drop_at_50mA,0.851647,0.05,17.0329,34.0659,2.11835
pfet_06v0,ss,-40,2.97,1.20u,2,drop_at_100mA,8.94811,0.1,89.4811,178.962,-5.97811
pfet_06v0,ss,-40,2.97,1.20u,2,rlin_at_50mV,0.05,0.0042872,11.6626,23.3252,2.92
pfet_06v0,ss,-40,2.97,1.20u,4,drop_at_50mA,0.328574,0.05,6.57148,26.2859,2.64143
pfet_06v0,ss,-40,2.97,1.20u,4,drop_at_100mA,0.851647,0.1,8.51647,34.0659,2.11835
pfet_06v0,ss,-40,2.97,1.20u,4,rlin_at_50mV,0.05,0.00857441,5.83131,23.3252,2.92
pfet_06v0,ss,-40,2.97,1.20u,8,drop_at_50mA,0.152123,0.05,3.04246,24.3397,2.81788
pfet_06v0,ss,-40,2.97,1.20u,8,drop_at_100mA,0.328574,0.1,3.28574,26.2859,2.64143
pfet_06v0,ss,-40,2.97,1.20u,8,rlin_at_50mV,0.05,0.0171488,2.91565,23.3252,2.92
pfet_06v0,ss,-40,2.97,1.20u,16,drop_at_50mA,0.0736034,0.05,1.47207,23.5531,2.8964
pfet_06v0,ss,-40,2.97,1.20u,16,drop_at_100mA,0.152123,0.1,1.52123,24.3397,2.81788
pfet_06v0,ss,-40,2.97,1.20u,16,rlin_at_50mV,0.05,0.0342976,1.45783,23.3252,2.92
pfet_06v0,ss,-40,3.30,0.55u,1,drop_at_50mA,0.597621,0.05,11.9524,11.9524,2.70238
pfet_06v0,ss,-40,3.30,0.55u,1,drop_at_100mA,7.39137,0.1,73.9137,73.9137,-4.09137
pfet_06v0,ss,-40,3.30,0.55u,1,rlin_at_50mV,0.05,0.00524795,9.52752,9.52752,3.25
pfet_06v0,ss,-40,3.30,0.55u,2,drop_at_50mA,0.258993,0.05,5.17985,10.3597,3.04101
pfet_06v0,ss,-40,3.30,0.55u,2,drop_at_100mA,0.597621,0.1,5.97621,11.9524,2.70238
pfet_06v0,ss,-40,3.30,0.55u,2,rlin_at_50mV,0.05,0.0104959,4.76376,9.52752,3.25
pfet_06v0,ss,-40,3.30,0.55u,4,drop_at_50mA,0.122565,0.05,2.4513,9.80519,3.17744
pfet_06v0,ss,-40,3.30,0.55u,4,drop_at_100mA,0.258993,0.1,2.58993,10.3597,3.04101
pfet_06v0,ss,-40,3.30,0.55u,4,rlin_at_50mV,0.05,0.0209918,2.38188,9.52752,3.25
pfet_06v0,ss,-40,3.30,0.55u,8,drop_at_50mA,0.0597767,0.05,1.19553,9.56428,3.24022
pfet_06v0,ss,-40,3.30,0.55u,8,drop_at_100mA,0.122565,0.1,1.22565,9.80519,3.17744
pfet_06v0,ss,-40,3.30,0.55u,8,rlin_at_50mV,0.05,0.0419836,1.19094,9.52752,3.25
pfet_06v0,ss,-40,3.30,0.55u,16,drop_at_50mA,0.0295351,0.05,0.590703,9.45125,3.27046
pfet_06v0,ss,-40,3.30,0.55u,16,drop_at_100mA,0.0597767,0.1,0.597767,9.56428,3.24022
pfet_06v0,ss,-40,3.30,0.55u,16,rlin_at_50mV,0.05,0.0839672,0.59547,9.52752,3.25
pfet_06v0,ss,-40,3.30,0.70u,1,drop_at_50mA,0.831804,0.05,16.6361,16.6361,2.4682
pfet_06v0,ss,-40,3.30,0.70u,1,drop_at_100mA,8.68752,0.1,86.8752,86.8752,-5.38752
pfet_06v0,ss,-40,3.30,0.70u,1,rlin_at_50mV,0.05,0.00415227,12.0416,12.0416,3.25
pfet_06v0,ss,-40,3.30,0.70u,2,drop_at_50mA,0.336587,0.05,6.73174,13.4635,2.96341
pfet_06v0,ss,-40,3.30,0.70u,2,drop_at_100mA,0.831804,0.1,8.31804,16.6361,2.4682
pfet_06v0,ss,-40,3.30,0.70u,2,rlin_at_50mV,0.05,0.00830455,6.0208,12.0416,3.25
pfet_06v0,ss,-40,3.30,0.70u,4,drop_at_50mA,0.156788,0.05,3.13576,12.543,3.14321
pfet_06v0,ss,-40,3.30,0.70u,4,drop_at_100mA,0.336587,0.1,3.36587,13.4635,2.96341
pfet_06v0,ss,-40,3.30,0.70u,4,rlin_at_50mV,0.05,0.0166091,3.0104,12.0416,3.25
pfet_06v0,ss,-40,3.30,0.70u,8,drop_at_50mA,0.0760053,0.05,1.52011,12.1608,3.22399
pfet_06v0,ss,-40,3.30,0.70u,8,drop_at_100mA,0.156788,0.1,1.56788,12.543,3.14321
pfet_06v0,ss,-40,3.30,0.70u,8,rlin_at_50mV,0.05,0.0332182,1.5052,12.0416,3.25
pfet_06v0,ss,-40,3.30,0.70u,16,drop_at_50mA,0.0374522,0.05,0.749044,11.9847,3.26255
pfet_06v0,ss,-40,3.30,0.70u,16,drop_at_100mA,0.0760053,0.1,0.760053,12.1608,3.22399
pfet_06v0,ss,-40,3.30,0.70u,16,rlin_at_50mV,0.05,0.0664364,0.7526,12.0416,3.25
pfet_06v0,ss,-40,3.30,1.20u,1,drop_at_50mA,8.15923,0.05,163.185,163.185,-4.85923
pfet_06v0,ss,-40,3.30,1.20u,1,drop_at_100mA,10.1825,0.1,101.825,101.825,-6.88252
pfet_06v0,ss,-40,3.30,1.20u,1,rlin_at_50mV,0.05,0.00243763,20.5117,20.5117,3.25
pfet_06v0,ss,-40,3.30,1.20u,2,drop_at_50mA,0.644527,0.05,12.8905,25.7811,2.65547
pfet_06v0,ss,-40,3.30,1.20u,2,drop_at_100mA,8.15923,0.1,81.5923,163.185,-4.85923
pfet_06v0,ss,-40,3.30,1.20u,2,rlin_at_50mV,0.05,0.00487527,10.2559,20.5117,3.25
pfet_06v0,ss,-40,3.30,1.20u,4,drop_at_50mA,0.278726,0.05,5.57451,22.298,3.02127
pfet_06v0,ss,-40,3.30,1.20u,4,drop_at_100mA,0.644527,0.1,6.44527,25.7811,2.65547
pfet_06v0,ss,-40,3.30,1.20u,4,rlin_at_50mV,0.05,0.00975053,5.12793,20.5117,3.25
pfet_06v0,ss,-40,3.30,1.20u,8,drop_at_50mA,0.13202,0.05,2.64039,21.1231,3.16798
pfet_06v0,ss,-40,3.30,1.20u,8,drop_at_100mA,0.278726,0.1,2.78726,22.298,3.02127
pfet_06v0,ss,-40,3.30,1.20u,8,rlin_at_50mV,0.05,0.0195011,2.56396,20.5117,3.25
pfet_06v0,ss,-40,3.30,1.20u,16,drop_at_50mA,0.0644283,0.05,1.28857,20.6171,3.23557
pfet_06v0,ss,-40,3.30,1.20u,16,drop_at_100mA,0.13202,0.1,1.3202,21.1231,3.16798
pfet_06v0,ss,-40,3.30,1.20u,16,rlin_at_50mV,0.05,0.0390021,1.28198,20.5117,3.25
pfet_06v0,ss,-40,3.63,0.55u,1,drop_at_50mA,0.511716,0.05,10.2343,10.2343,3.11828
pfet_06v0,ss,-40,3.63,0.55u,1,drop_at_100mA,1.70648,0.1,17.0648,17.0648,1.92352
pfet_06v0,ss,-40,3.63,0.55u,1,rlin_at_50mV,0.05,0.00578196,8.64759,8.64759,3.58
pfet_06v0,ss,-40,3.63,0.55u,2,drop_at_50mA,0.230593,0.05,4.61185,9.22371,3.39941
pfet_06v0,ss,-40,3.63,0.55u,2,drop_at_100mA,0.511716,0.1,5.11716,10.2343,3.11828
pfet_06v0,ss,-40,3.63,0.55u,2,rlin_at_50mV,0.05,0.0115639,4.32379,8.64759,3.58
pfet_06v0,ss,-40,3.63,0.55u,4,drop_at_50mA,0.110433,0.05,2.20866,8.83464,3.51957
pfet_06v0,ss,-40,3.63,0.55u,4,drop_at_100mA,0.230593,0.1,2.30593,9.22371,3.39941
pfet_06v0,ss,-40,3.63,0.55u,4,rlin_at_50mV,0.05,0.0231278,2.1619,8.64759,3.58
pfet_06v0,ss,-40,3.63,0.55u,8,drop_at_50mA,0.0541261,0.05,1.08252,8.66018,3.57587
pfet_06v0,ss,-40,3.63,0.55u,8,drop_at_100mA,0.110433,0.1,1.10433,8.83464,3.51957
pfet_06v0,ss,-40,3.63,0.55u,8,rlin_at_50mV,0.05,0.0462557,1.08095,8.64759,3.58
pfet_06v0,ss,-40,3.63,0.55u,16,drop_at_50mA,0.0268039,0.05,0.536078,8.57725,3.6032
pfet_06v0,ss,-40,3.63,0.55u,16,drop_at_100mA,0.0541261,0.1,0.541261,8.66018,3.57587
pfet_06v0,ss,-40,3.63,0.55u,16,rlin_at_50mV,0.05,0.0925114,0.540474,8.64759,3.58
pfet_06v0,ss,-40,3.63,0.70u,1,drop_at_50mA,0.682559,0.05,13.6512,13.6512,2.94744
pfet_06v0,ss,-40,3.63,0.70u,1,drop_at_100mA,7.86444,0.1,78.6444,78.6444,-4.23444
pfet_06v0,ss,-40,3.63,0.70u,1,rlin_at_50mV,0.05,0.00459069,10.8916,10.8916,3.58
pfet_06v0,ss,-40,3.63,0.70u,2,drop_at_50mA,0.296386,0.05,5.92773,11.8555,3.33361
pfet_06v0,ss,-40,3.63,0.70u,2,drop_at_100mA,0.682559,0.1,6.82559,13.6512,2.94744
pfet_06v0,ss,-40,3.63,0.70u,2,rlin_at_50mV,0.05,0.00918138,5.44581,10.8916,3.58
pfet_06v0,ss,-40,3.63,0.70u,4,drop_at_50mA,0.140388,0.05,2.80776,11.231,3.48961
pfet_06v0,ss,-40,3.63,0.70u,4,drop_at_100mA,0.296386,0.1,2.96386,11.8555,3.33361
pfet_06v0,ss,-40,3.63,0.70u,4,rlin_at_50mV,0.05,0.0183628,2.7229,10.8916,3.58
pfet_06v0,ss,-40,3.63,0.70u,8,drop_at_50mA,0.0684989,0.05,1.36998,10.9598,3.5615
pfet_06v0,ss,-40,3.63,0.70u,8,drop_at_100mA,0.140388,0.1,1.40388,11.231,3.48961
pfet_06v0,ss,-40,3.63,0.70u,8,rlin_at_50mV,0.05,0.0367255,1.36145,10.8916,3.58
pfet_06v0,ss,-40,3.63,0.70u,16,drop_at_50mA,0.0338518,0.05,0.677037,10.8326,3.59615
pfet_06v0,ss,-40,3.63,0.70u,16,drop_at_100mA,0.0684989,0.1,0.684989,10.9598,3.5615
pfet_06v0,ss,-40,3.63,0.70u,16,rlin_at_50mV,0.05,0.073451,0.680726,10.8916,3.58
pfet_06v0,ss,-40,3.63,1.20u,1,drop_at_50mA,2.30426,0.05,46.0851,46.0851,1.32574
pfet_06v0,ss,-40,3.63,1.20u,1,drop_at_100mA,9.85711,0.1,98.5711,98.5711,-6.22711
pfet_06v0,ss,-40,3.63,1.20u,1,rlin_at_50mV,0.05,0.00270993,18.4507,18.4507,3.58
pfet_06v0,ss,-40,3.63,1.20u,2,drop_at_50mA,0.542934,0.05,10.8587,21.7174,3.08707
pfet_06v0,ss,-40,3.63,1.20u,2,drop_at_100mA,2.30426,0.1,23.0426,46.0851,1.32574
pfet_06v0,ss,-40,3.63,1.20u,2,rlin_at_50mV,0.05,0.00541985,9.22535,18.4507,3.58
pfet_06v0,ss,-40,3.63,1.20u,4,drop_at_50mA,0.245496,0.05,4.90992,19.6397,3.3845
pfet_06v0,ss,-40,3.63,1.20u,4,drop_at_100mA,0.542934,0.1,5.42934,21.7174,3.08707
pfet_06v0,ss,-40,3.63,1.20u,4,rlin_at_50mV,0.05,0.0108397,4.61267,18.4507,3.58
pfet_06v0,ss,-40,3.63,1.20u,8,drop_at_50mA,0.117806,0.05,2.35613,18.849,3.51219
pfet_06v0,ss,-40,3.63,1.20u,8,drop_at_100mA,0.245496,0.1,2.45496,19.6397,3.3845
pfet_06v0,ss,-40,3.63,1.20u,8,rlin_at_50mV,0.05,0.0216794,2.30634,18.4507,3.58
pfet_06v0,ss,-40,3.63,1.20u,16,drop_at_50mA,0.0577993,0.05,1.15599,18.4958,3.5722
pfet_06v0,ss,-40,3.63,1.20u,16,drop_at_100mA,0.117806,0.1,1.17806,18.849,3.51219
pfet_06v0,ss,-40,3.63,1.20u,16,rlin_at_50mV,0.05,0.0433588,1.15317,18.4507,3.58
