device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
nfet_06v0,fs,27,2.97,1.20u,1,ioff_vgs0,3.0127E-11,3.0127E-11
nfet_06v0,fs,27,2.97,1.20u,2,ioff_vgs0,6.0254E-11,3.0127E-11
nfet_06v0,fs,27,2.97,1.20u,4,ioff_vgs0,1.20508E-10,3.0127E-11
nfet_06v0,fs,27,2.97,1.20u,8,ioff_vgs0,2.41016E-10,3.0127E-11
nfet_06v0,fs,27,2.97,1.20u,16,ioff_vgs0,4.82032E-10,3.0127E-11
nfet_06v0,fs,27,3.30,0.60u,1,ioff_vgs0,6.12488E-10,6.12488E-10
nfet_06v0,fs,27,3.30,0.60u,2,ioff_vgs0,1.22498E-09,6.12488E-10
nfet_06v0,fs,27,3.30,0.60u,4,ioff_vgs0,2.44995E-09,6.12488E-10
nfet_06v0,fs,27,3.30,0.60u,8,ioff_vgs0,4.89991E-09,6.12488E-10
nfet_06v0,fs,27,3.30,0.60u,16,ioff_vgs0,9.79981E-09,6.12488E-10
nfet_06v0,fs,27,3.30,0.80u,1,ioff_vgs0,8.10994E-11,8.10994E-11
nfet_06v0,fs,27,3.30,0.80u,2,ioff_vgs0,1.62199E-10,8.10994E-11
nfet_06v0,fs,27,3.30,0.80u,4,ioff_vgs0,3.24398E-10,8.10994E-11
nfet_06v0,fs,27,3.30,0.80u,8,ioff_vgs0,6.48795E-10,8.10994E-11
nfet_06v0,fs,27,3.30,0.80u,16,ioff_vgs0,1.29759E-09,8.10994E-11
nfet_06v0,fs,27,3.30,1.20u,1,ioff_vgs0,3.10429E-11,3.10429E-11
nfet_06v0,fs,27,3.30,1.20u,2,ioff_vgs0,6.20859E-11,3.10429E-11
nfet_06v0,fs,27,3.30,1.20u,4,ioff_vgs0,1.24172E-10,3.10429E-11
nfet_06v0,fs,27,3.30,1.20u,8,ioff_vgs0,2.48343E-10,3.10429E-11
nfet_06v0,fs,27,3.30,1.20u,16,ioff_vgs0,4.96687E-10,3.10429E-11
nfet_06v0,fs,27,3.63,0.60u,1,ioff_vgs0,6.7163E-10,6.7163E-10
nfet_06v0,fs,27,3.63,0.60u,2,ioff_vgs0,1.34326E-09,6.7163E-10
nfet_06v0,fs,27,3.63,0.60u,4,ioff_vgs0,2.68652E-09,6.7163E-10
nfet_06v0,fs,27,3.63,0.60u,8,ioff_vgs0,5.37304E-09,6.7163E-10
nfet_06v0,fs,27,3.63,0.60u,16,ioff_vgs0,1.07461E-08,6.7163E-10
nfet_06v0,fs,27,3.63,0.80u,1,ioff_vgs0,8.63192E-11,8.63192E-11
nfet_06v0,fs,27,3.63,0.80u,2,ioff_vgs0,1.72638E-10,8.63192E-11
nfet_06v0,fs,27,3.63,0.80u,4,ioff_vgs0,3.45277E-10,8.63192E-11
nfet_06v0,fs,27,3.63,0.80u,8,ioff_vgs0,6.90553E-10,8.63192E-11
nfet_06v0,fs,27,3.63,0.80u,16,ioff_vgs0,1.38111E-09,8.63192E-11
nfet_06v0,fs,27,3.63,1.20u,1,ioff_vgs0,3.19526E-11,3.19526E-11
nfet_06v0,fs,27,3.63,1.20u,2,ioff_vgs0,6.39052E-11,3.19526E-11
nfet_06v0,fs,27,3.63,1.20u,4,ioff_vgs0,1.2781E-10,3.19526E-11
nfet_06v0,fs,27,3.63,1.20u,8,ioff_vgs0,2.55621E-10,3.19526E-11
nfet_06v0,fs,27,3.63,1.20u,16,ioff_vgs0,5.11242E-10,3.19526E-11
nfet_06v0,fs,27,4.50,0.60u,1,ioff_vgs0,8.29877E-10,8.29877E-10
nfet_06v0,fs,27,4.50,0.60u,2,ioff_vgs0,1.65975E-09,8.29877E-10
nfet_06v0,fs,27,4.50,0.60u,4,ioff_vgs0,3.31951E-09,8.29877E-10
nfet_06v0,fs,27,4.50,0.60u,8,ioff_vgs0,6.63901E-09,8.29877E-10
nfet_06v0,fs,27,4.50,0.60u,16,ioff_vgs0,1.3278E-08,8.29877E-10
nfet_06v0,fs,27,4.50,0.80u,1,ioff_vgs0,1.00137E-10,1.00137E-10
nfet_06v0,fs,27,4.50,0.80u,2,ioff_vgs0,2.00274E-10,1.00137E-10
nfet_06v0,fs,27,4.50,0.80u,4,ioff_vgs0,4.00548E-10,1.00137E-10
nfet_06v0,fs,27,4.50,0.80u,8,ioff_vgs0,8.01097E-10,1.00137E-10
nfet_06v0,fs,27,4.50,0.80u,16,ioff_vgs0,1.60219E-09,1.00137E-10
nfet_06v0,fs,27,4.50,1.20u,1,ioff_vgs0,3.43299E-11,3.43299E-11
nfet_06v0,fs,27,4.50,1.20u,2,ioff_vgs0,6.86598E-11,3.43299E-11
nfet_06v0,fs,27,4.50,1.20u,4,ioff_vgs0,1.3732E-10,3.43299E-11
nfet_06v0,fs,27,4.50,1.20u,8,ioff_vgs0,2.74639E-10,3.43299E-11
nfet_06v0,fs,27,4.50,1.20u,16,ioff_vgs0,5.49278E-10,3.43299E-11
nfet_06v0,fs,27,5.00,0.60u,1,ioff_vgs0,9.22136E-10,9.22136E-10
nfet_06v0,fs,27,5.00,0.60u,2,ioff_vgs0,1.84427E-09,9.22136E-10
nfet_06v0,fs,27,5.00,0.60u,4,ioff_vgs0,3.68855E-09,9.22136E-10
nfet_06v0,fs,27,5.00,0.60u,8,ioff_vgs0,7.37709E-09,9.22136E-10
nfet_06v0,fs,27,5.00,0.60u,16,ioff_vgs0,1.47542E-08,9.22136E-10
nfet_06v0,fs,27,5.00,0.80u,1,ioff_vgs0,1.08118E-10,1.08118E-10
nfet_06v0,fs,27,5.00,0.80u,2,ioff_vgs0,2.16236E-10,1.08118E-10
nfet_06v0,fs,27,5.00,0.80u,4,ioff_vgs0,4.32473E-10,1.08118E-10
nfet_06v0,fs,27,5.00,0.80u,8,ioff_vgs0,8.64946E-10,1.08118E-10
nfet_06v0,fs,27,5.00,0.80u,16,ioff_vgs0,1.72989E-09,1.08118E-10
nfet_06v0,fs,27,5.00,1.20u,1,ioff_vgs0,3.56867E-11,3.56867E-11
nfet_06v0,fs,27,5.00,1.20u,2,ioff_vgs0,7.13733E-11,3.56867E-11
nfet_06v0,fs,27,5.00,1.20u,4,ioff_vgs0,1.42747E-10,3.56867E-11
nfet_06v0,fs,27,5.00,1.20u,8,ioff_vgs0,2.85493E-10,3.56867E-11
nfet_06v0,fs,27,5.00,1.20u,16,ioff_vgs0,5.70987E-10,3.56867E-11
nfet_06v0,fs,27,5.50,0.60u,1,ioff_vgs0,1.01518E-09,1.01518E-09
nfet_06v0,fs,27,5.50,0.60u,2,ioff_vgs0,2.03037E-09,1.01518E-09
nfet_06v0,fs,27,5.50,0.60u,4,ioff_vgs0,4.06074E-09,1.01518E-09
nfet_06v0,fs,27,5.50,0.60u,8,ioff_vgs0,8.12148E-09,1.01518E-09
nfet_06v0,fs,27,5.50,0.60u,16,ioff_vgs0,1.6243E-08,1.01518E-09
nfet_06v0,fs,27,5.50,0.80u,1,ioff_vgs0,1.16129E-10,1.16129E-10
nfet_06v0,fs,27,5.50,0.80u,2,ioff_vgs0,2.32258E-10,1.16129E-10
nfet_06v0,fs,27,5.50,0.80u,4,ioff_vgs0,4.64516E-10,1.16129E-10
nfet_06v0,fs,27,5.50,0.80u,8,ioff_vgs0,9.29031E-10,1.16129E-10
nfet_06v0,fs,27,5.50,0.80u,16,ioff_vgs0,1.85806E-09,1.16129E-10
nfet_06v0,fs,27,5.50,1.20u,1,ioff_vgs0,3.70388E-11,3.70388E-11
nfet_06v0,fs,27,5.50,1.20u,2,ioff_vgs0,7.40776E-11,3.70388E-11
nfet_06v0,fs,27,5.50,1.20u,4,ioff_vgs0,1.48155E-10,3.70388E-11
nfet_06v0,fs,27,5.50,1.20u,8,ioff_vgs0,2.9631E-10,3.70388E-11
nfet_06v0,fs,27,5.50,1.20u,16,ioff_vgs0,5.92621E-10,3.70388E-11
nfet_06v0,fs,125,2.10,0.60u,1,ioff_vgs0,1.08582E-07,1.08582E-07
nfet_06v0,fs,125,2.10,0.60u,2,ioff_vgs0,2.17164E-07,1.08582E-07
nfet_06v0,fs,125,2.10,0.60u,4,ioff_vgs0,4.34329E-07,1.08582E-07
nfet_06v0,fs,125,2.10,0.60u,8,ioff_vgs0,8.68657E-07,1.08582E-07
nfet_06v0,fs,125,2.10,0.60u,16,ioff_vgs0,1.73731E-06,1.08582E-07
nfet_06v0,fs,125,2.10,0.80u,1,ioff_vgs0,2.35923E-08,2.35923E-08
nfet_06v0,fs,125,2.10,0.80u,2,ioff_vgs0,4.71845E-08,2.35923E-08
nfet_06v0,fs,125,2.10,0.80u,4,ioff_vgs0,9.43691E-08,2.35923E-08
nfet_06v0,fs,125,2.10,0.80u,8,ioff_vgs0,1.88738E-07,2.35923E-08
nfet_06v0,fs,125,2.10,0.80u,16,ioff_vgs0,3.77476E-07,2.35923E-08
nfet_06v0,fs,125,2.10,1.20u,1,ioff_vgs0,1.1967E-08,1.1967E-08
nfet_06v0,fs,125,2.10,1.20u,2,ioff_vgs0,2.39339E-08,1.1967E-08
nfet_06v0,fs,125,2.10,1.20u,4,ioff_vgs0,4.78678E-08,1.1967E-08
nfet_06v0,fs,125,2.10,1.20u,8,ioff_vgs0,9.57356E-08,1.1967E-08
nfet_06v0,fs,125,2.10,1.20u,16,ioff_vgs0,1.91471E-07,1.1967E-08
nfet_06v0,fs,125,2.97,0.60u,1,ioff_vgs0,1.46991E-07,1.46991E-07
nfet_06v0,fs,125,2.97,0.60u,2,ioff_vgs0,2.93981E-07,1.46991E-07
nfet_06v0,fs,125,2.97,0.60u,4,ioff_vgs0,5.87963E-07,1.46991E-07
nfet_06v0,fs,125,2.97,0.60u,8,ioff_vgs0,1.17593E-06,1.46991E-07
nfet_06v0,fs,125,2.97,0.60u,16,ioff_vgs0,2.35185E-06,1.46991E-07
nfet_06v0,fs,125,2.97,0.80u,1,ioff_vgs0,2.81162E-08,2.81162E-08
nfet_06v0,fs,125,2.97,0.80u,2,ioff_vgs0,5.62324E-08,2.81162E-08
nfet_06v0,fs,125,2.97,0.80u,4,ioff_vgs0,1.12465E-07,2.81162E-08
nfet_06v0,fs,125,2.97,0.80u,8,ioff_vgs0,2.2493E-07,2.81162E-08
nfet_06v0,fs,125,2.97,0.80u,16,ioff_vgs0,4.49859E-07,2.81162E-08
nfet_06v0,fs,125,2.97,1.20u,1,ioff_vgs0,1.28435E-08,1.28435E-08
nfet_06v0,fs,125,2.97,1.20u,2,ioff_vgs0,2.56869E-08,1.28435E-08
nfet_06v0,fs,125,2.97,1.20u,4,ioff_vgs0,5.13739E-08,1.28435E-08
nfet_06v0,fs,125,2.97,1.20u,8,ioff_vgs0,1.02748E-07,1.28435E-08
nfet_06v0,fs,125,2.97,1.20u,16,ioff_vgs0,2.05496E-07,1.28435E-08
nfet_06v0,fs,125,3.30,0.60u,1,ioff_vgs0,1.6184E-07,1.6184E-07
nfet_06v0,fs,125,3.30,0.60u,2,ioff_vgs0,3.23681E-07,1.6184E-07
nfet_06v0,fs,125,3.30,0.60u,4,ioff_vgs0,6.47361E-07,1.6184E-07
nfet_06v0,fs,125,3.30,0.60u,8,ioff_vgs0,1.29472E-06,1.6184E-07
nfet_06v0,fs,125,3.30,0.60u,16,ioff_vgs0,2.58944E-06,1.6184E-07
nfet_06v0,fs,125,3.30,0.80u,1,ioff_vgs0,2.98289E-08,2.98289E-08
nfet_06v0,fs,125,3.30,0.80u,2,ioff_vgs0,5.96578E-08,2.98289E-08
nfet_06v0,fs,125,3.30,0.80u,4,ioff_vgs0,1.19316E-07,2.98289E-08
nfet_06v0,fs,125,3.30,0.80u,8,ioff_vgs0,2.38631E-07,2.98289E-08
nfet_06v0,fs,125,3.30,0.80u,16,ioff_vgs0,4.77263E-07,2.98289E-08
nfet_06v0,fs,125,3.30,1.20u,1,ioff_vgs0,1.31674E-08,1.31674E-08
nfet_06v0,fs,125,3.30,1.20u,2,ioff_vgs0,2.63347E-08,1.31674E-08
nfet_06v0,fs,125,3.30,1.20u,4,ioff_vgs0,5.26694E-08,1.31674E-08
nfet_06v0,fs,125,3.30,1.20u,8,ioff_vgs0,1.05339E-07,1.31674E-08
nfet_06v0,fs,125,3.30,1.20u,16,ioff_vgs0,2.10678E-07,1.31674E-08
nfet_06v0,fs,125,3.63,0.60u,1,ioff_vgs0,1.76827E-07,1.76827E-07
nfet_06v0,fs,125,3.63,0.60u,2,ioff_vgs0,3.53654E-07,1.76827E-07
nfet_06v0,fs,125,3.63,0.60u,4,ioff_vgs0,7.07308E-07,1.76827E-07
nfet_06v0,fs,125,3.63,0.60u,8,ioff_vgs0,1.41462E-06,1.76827E-07
nfet_06v0,fs,125,3.63,0.60u,16,ioff_vgs0,2.82923E-06,1.76827E-07
nfet_06v0,fs,125,3.63,0.80u,1,ioff_vgs0,3.15423E-08,3.15423E-08
nfet_06v0,fs,125,3.63,0.80u,2,ioff_vgs0,6.30845E-08,3.15423E-08
nfet_06v0,fs,125,3.63,0.80u,4,ioff_vgs0,1.26169E-07,3.15423E-08
nfet_06v0,fs,125,3.63,0.80u,8,ioff_vgs0,2.52338E-07,3.15423E-08
nfet_06v0,fs,125,3.63,0.80u,16,ioff_vgs0,5.04676E-07,3.15423E-08
nfet_06v0,fs,125,3.63,1.20u,1,ioff_vgs0,1.34881E-08,1.34881E-08
nfet_06v0,fs,125,3.63,1.20u,2,ioff_vgs0,2.69762E-08,1.34881E-08
nfet_06v0,fs,125,3.63,1.20u,4,ioff_vgs0,5.39523E-08,1.34881E-08
nfet_06v0,fs,125,3.63,1.20u,8,ioff_vgs0,1.07905E-07,1.34881E-08
nfet_06v0,fs,125,3.63,1.20u,16,ioff_vgs0,2.15809E-07,1.34881E-08
nfet_06v0,fs,125,4.50,0.60u,1,ioff_vgs0,2.16929E-07,2.16929E-07
nfet_06v0,fs,125,4.50,0.60u,2,ioff_vgs0,4.33858E-07,2.16929E-07
nfet_06v0,fs,125,4.50,0.60u,4,ioff_vgs0,8.67716E-07,2.16929E-07
nfet_06v0,fs,125,4.50,0.60u,8,ioff_vgs0,1.73543E-06,2.16929E-07
nfet_06v0,fs,125,4.50,0.60u,16,ioff_vgs0,3.47086E-06,2.16929E-07
nfet_06v0,fs,125,4.50,0.80u,1,ioff_vgs0,3.60682E-08,3.60682E-08
nfet_06v0,fs,125,4.50,0.80u,2,ioff_vgs0,7.21363E-08,3.60682E-08
nfet_06v0,fs,125,4.50,0.80u,4,ioff_vgs0,1.44273E-07,3.60682E-08
nfet_06v0,fs,125,4.50,0.80u,8,ioff_vgs0,2.88545E-07,3.60682E-08
nfet_06v0,fs,125,4.50,0.80u,16,ioff_vgs0,5.7709E-07,3.60682E-08
nfet_06v0,fs,125,4.50,1.20u,1,ioff_vgs0,1.43227E-08,1.43227E-08
nfet_06v0,fs,125,4.50,1.20u,2,ioff_vgs0,2.86453E-08,1.43227E-08
nfet_06v0,fs,125,4.50,1.20u,4,ioff_vgs0,5.72907E-08,1.43227E-08
nfet_06v0,fs,125,4.50,1.20u,8,ioff_vgs0,1.14581E-07,1.43227E-08
nfet_06v0,fs,125,4.50,1.20u,16,ioff_vgs0,2.29163E-07,1.43227E-08
nfet_06v0,fs,125,5.00,0.60u,1,ioff_vgs0,2.40324E-07,2.40324E-07
nfet_06v0,fs,125,5.00,0.60u,2,ioff_vgs0,4.80647E-07,2.40324E-07
nfet_06v0,fs,125,5.00,0.60u,4,ioff_vgs0,9.61295E-07,2.40324E-07
nfet_06v0,fs,125,5.00,0.60u,8,ioff_vgs0,1.92259E-06,2.40324E-07
nfet_06v0,fs,125,5.00,0.60u,16,ioff_vgs0,3.84518E-06,2.40324E-07
nfet_06v0,fs,125,5.00,0.80u,1,ioff_vgs0,3.86774E-08,3.86774E-08
nfet_06v0,fs,125,5.00,0.80u,2,ioff_vgs0,7.73547E-08,3.86774E-08
nfet_06v0,fs,125,5.00,0.80u,4,ioff_vgs0,1.54709E-07,3.86774E-08
nfet_06v0,fs,125,5.00,0.80u,8,ioff_vgs0,3.09419E-07,3.86774E-08
nfet_06v0,fs,125,5.00,0.80u,16,ioff_vgs0,6.18838E-07,3.86774E-08
nfet_06v0,fs,125,5.00,1.20u,1,ioff_vgs0,1.47972E-08,1.47972E-08
nfet_06v0,fs,125,5.00,1.20u,2,ioff_vgs0,2.95944E-08,1.47972E-08
nfet_06v0,fs,125,5.00,1.20u,4,ioff_vgs0,5.91887E-08,1.47972E-08
nfet_06v0,fs,125,5.00,1.20u,8,ioff_vgs0,1.18377E-07,1.47972E-08
nfet_06v0,fs,125,5.00,1.20u,16,ioff_vgs0,2.36755E-07,1.47972E-08
nfet_06v0,fs,125,5.50,0.60u,1,ioff_vgs0,2.63945E-07,2.63945E-07
nfet_06v0,fs,125,5.50,0.60u,2,ioff_vgs0,5.27889E-07,2.63945E-07
nfet_06v0,fs,125,5.50,0.60u,4,ioff_vgs0,1.05578E-06,2.63945E-07
nfet_06v0,fs,125,5.50,0.60u,8,ioff_vgs0,2.11156E-06,2.63945E-07
nfet_06v0,fs,125,5.50,0.60u,16,ioff_vgs0,4.22312E-06,2.63945E-07
nfet_06v0,fs,125,5.50,0.80u,1,ioff_vgs0,4.12935E-08,4.12935E-08
nfet_06v0,fs,125,5.50,0.80u,2,ioff_vgs0,8.2587E-08,4.12935E-08
nfet_06v0,fs,125,5.50,0.80u,4,ioff_vgs0,1.65174E-07,4.12935E-08
nfet_06v0,fs,125,5.50,0.80u,8,ioff_vgs0,3.30348E-07,4.12935E-08
nfet_06v0,fs,125,5.50,0.80u,16,ioff_vgs0,6.60696E-07,4.12935E-08
nfet_06v0,fs,125,5.50,1.20u,1,ioff_vgs0,1.5269E-08,1.5269E-08
nfet_06v0,fs,125,5.50,1.20u,2,ioff_vgs0,3.05381E-08,1.5269E-08
nfet_06v0,fs,125,5.50,1.20u,4,ioff_vgs0,6.10762E-08,1.5269E-08
nfet_06v0,fs,125,5.50,1.20u,8,ioff_vgs0,1.22152E-07,1.5269E-08
nfet_06v0,fs,125,5.50,1.20u,16,ioff_vgs0,2.44305E-07,1.5269E-08
nfet_06v0,sf,-40,2.10,0.60u,1,ioff_vgs0,1.25081E-15,1.25081E-15
nfet_06v0,sf,-40,2.10,0.60u,2,ioff_vgs0,2.50163E-15,1.25081E-15
nfet_06v0,sf,-40,2.10,0.60u,4,ioff_vgs0,5.00326E-15,1.25081E-15
nfet_06v0,sf,-40,2.10,0.60u,8,ioff_vgs0,1.00065E-14,1.25081E-15
nfet_06v0,sf,-40,2.10,0.60u,16,ioff_vgs0,2.0013E-14,1.25081E-15
nfet_06v0,sf,-40,2.10,0.80u,1,ioff_vgs0,2.30403E-16,2.30403E-16
nfet_06v0,sf,-40,2.10,0.80u,2,ioff_vgs0,4.60807E-16,2.30403E-16
nfet_06v0,sf,-40,2.10,0.80u,4,ioff_vgs0,9.21613E-16,2.30403E-16
nfet_06v0,sf,-40,2.10,0.80u,8,ioff_vgs0,1.84323E-15,2.30403E-16
nfet_06v0,sf,-40,2.10,0.80u,16,ioff_vgs0,3.68645E-15,2.30403E-16
nfet_06v0,sf,-40,2.10,1.20u,1,ioff_vgs0,1.04367E-16,1.04367E-16
nfet_06v0,sf,-40,2.10,1.20u,2,ioff_vgs0,2.08733E-16,1.04367E-16
nfet_06v0,sf,-40,2.10,1.20u,4,ioff_vgs0,4.17467E-16,1.04367E-16
nfet_06v0,sf,-40,2.10,1.20u,8,ioff_vgs0,8.34934E-16,1.04367E-16
nfet_06v0,sf,-40,2.10,1.20u,16,ioff_vgs0,1.66987E-15,1.04367E-16
nfet_06v0,sf,-40,2.97,0.60u,1,ioff_vgs0,1.69857E-15,1.69857E-15
nfet_06v0,sf,-40,2.97,0.60u,2,ioff_vgs0,3.39714E-15,1.69857E-15
nfet_06v0,sf,-40,2.97,0.60u,4,ioff_vgs0,6.79429E-15,1.69857E-15
nfet_06v0,sf,-40,2.97,0.60u,8,ioff_vgs0,1.35886E-14,1.69857E-15
nfet_06v0,sf,-40,2.97,0.60u,16,ioff_vgs0,2.71772E-14,1.69857E-15
nfet_06v0,sf,-40,2.97,0.80u,1,ioff_vgs0,2.81516E-16,2.81516E-16
nfet_06v0,sf,-40,2.97,0.80u,2,ioff_vgs0,5.63033E-16,2.81516E-16
nfet_06v0,sf,-40,2.97,0.80u,4,ioff_vgs0,1.12607E-15,2.81516E-16
nfet_06v0,sf,-40,2.97,0.80u,8,ioff_vgs0,2.25213E-15,2.81516E-16
nfet_06v0,sf,-40,2.97,0.80u,16,ioff_vgs0,4.50426E-15,2.81516E-16
nfet_06v0,sf,-40,2.97,1.20u,1,ioff_vgs0,1.15153E-16,1.15153E-16
nfet_06v0,sf,-40,2.97,1.20u,2,ioff_vgs0,2.30306E-16,1.15153E-16
nfet_06v0,sf,-40,2.97,1.20u,4,ioff_vgs0,4.60612E-16,1.15153E-16
nfet_06v0,sf,-40,2.97,1.20u,8,ioff_vgs0,9.21224E-16,1.15153E-16
nfet_06v0,sf,-40,2.97,1.20u,16,ioff_vgs0,1.84245E-15,1.15153E-16
nfet_06v0,sf,-40,3.30,0.60u,1,ioff_vgs0,1.87117E-15,1.87117E-15
nfet_06v0,sf,-40,3.30,0.60u,2,ioff_vgs0,3.74234E-15,1.87117E-15
nfet_06v0,sf,-40,3.30,0.60u,4,ioff_vgs0,7.48468E-15,1.87117E-15
nfet_06v0,sf,-40,3.30,0.60u,8,ioff_vgs0,1.49694E-14,1.87117E-15
nfet_06v0,sf,-40,3.30,0.60u,16,ioff_vgs0,2.99387E-14,1.87117E-15
nfet_06v0,sf,-40,3.30,0.80u,1,ioff_vgs0,3.00945E-16,3.00945E-16
nfet_06v0,sf,-40,3.30,0.80u,2,ioff_vgs0,6.0189E-16,3.00945E-16
nfet_06v0,sf,-40,3.30,0.80u,4,ioff_vgs0,1.20378E-15,3.00945E-16
nfet_06v0,sf,-40,3.30,0.80u,8,ioff_vgs0,2.40756E-15,3.00945E-16
nfet_06v0,sf,-40,3.30,0.80u,16,ioff_vgs0,4.81512E-15,3.00945E-16
nfet_06v0,sf,-40,3.30,1.20u,1,ioff_vgs0,1.19191E-16,1.19191E-16
nfet_06v0,sf,-40,3.30,1.20u,2,ioff_vgs0,2.38382E-16,1.19191E-16
nfet_06v0,sf,-40,3.30,1.20u,4,ioff_vgs0,4.76765E-16,1.19191E-16
nfet_06v0,sf,-40,3.30,1.20u,8,ioff_vgs0,9.5353E-16,1.19191E-16
nfet_06v0,sf,-40,3.30,1.20u,16,ioff_vgs0,1.90706E-15,1.19191E-16
nfet_06v0,sf,-40,3.63,0.60u,1,ioff_vgs0,2.0451E-15,2.0451E-15
nfet_06v0,sf,-40,3.63,0.60u,2,ioff_vgs0,4.09021E-15,2.0451E-15
nfet_06v0,sf,-40,3.63,0.60u,4,ioff_vgs0,8.18041E-15,2.0451E-15
nfet_06v0,sf,-40,3.63,0.60u,8,ioff_vgs0,1.63608E-14,2.0451E-15
nfet_06v0,sf,-40,3.63,0.60u,16,ioff_vgs0,3.27217E-14,2.0451E-15
nfet_06v0,sf,-40,3.63,0.80u,1,ioff_vgs0,3.2041E-16,3.2041E-16
nfet_06v0,sf,-40,3.63,0.80u,2,ioff_vgs0,6.4082E-16,3.2041E-16
nfet_06v0,sf,-40,3.63,0.80u,4,ioff_vgs0,1.28164E-15,3.2041E-16
nfet_06v0,sf,-40,3.63,0.80u,8,ioff_vgs0,2.56328E-15,3.2041E-16
nfet_06v0,sf,-40,3.63,0.80u,16,ioff_vgs0,5.12656E-15,3.2041E-16
nfet_06v0,sf,-40,3.63,1.20u,1,ioff_vgs0,1.23211E-16,1.23211E-16
nfet_06v0,sf,-40,3.63,1.20u,2,ioff_vgs0,2.46422E-16,1.23211E-16
nfet_06v0,sf,-40,3.63,1.20u,4,ioff_vgs0,4.92845E-16,1.23211E-16
nfet_06v0,sf,-40,3.63,1.20u,8,ioff_vgs0,9.85689E-16,1.23211E-16
nfet_06v0,sf,-40,3.63,1.20u,16,ioff_vgs0,1.97138E-15,1.23211E-16
nfet_06v0,sf,-40,4.50,0.60u,1,ioff_vgs0,2.50938E-15,2.50938E-15
nfet_06v0,sf,-40,4.50,0.60u,2,ioff_vgs0,5.01876E-15,2.50938E-15
nfet_06v0,sf,-40,4.50,0.60u,4,ioff_vgs0,1.00375E-14,2.50938E-15
nfet_06v0,sf,-40,4.50,0.60u,8,ioff_vgs0,2.0075E-14,2.50938E-15
nfet_06v0,sf,-40,4.50,0.60u,16,ioff_vgs0,4.01501E-14,2.50938E-15
nfet_06v0,sf,-40,4.50,0.80u,1,ioff_vgs0,3.71926E-16,3.71926E-16
nfet_06v0,sf,-40,4.50,0.80u,2,ioff_vgs0,7.43851E-16,3.71926E-16
nfet_06v0,sf,-40,4.50,0.80u,4,ioff_vgs0,1.4877E-15,3.71926E-16
nfet_06v0,sf,-40,4.50,0.80u,8,ioff_vgs0,2.9754E-15,3.71926E-16
nfet_06v0,sf,-40,4.50,0.80u,16,ioff_vgs0,5.95081E-15,3.71926E-16
nfet_06v0,sf,-40,4.50,1.20u,1,ioff_vgs0,1.3375E-16,1.3375E-16
nfet_06v0,sf,-40,4.50,1.20u,2,ioff_vgs0,2.67501E-16,1.3375E-16
nfet_06v0,sf,-40,4.50,1.20u,4,ioff_vgs0,5.35001E-16,1.3375E-16
nfet_06v0,sf,-40,4.50,1.20u,8,ioff_vgs0,1.07E-15,1.3375E-16
nfet_06v0,sf,-40,4.50,1.20u,16,ioff_vgs0,2.14E-15,1.3375E-16
nfet_06v0,sf,-40,5.00,0.60u,1,ioff_vgs0,2.77953E-15,2.77953E-15
nfet_06v0,sf,-40,5.00,0.60u,2,ioff_vgs0,5.55906E-15,2.77953E-15
nfet_06v0,sf,-40,5.00,0.60u,4,ioff_vgs0,1.11181E-14,2.77953E-15
nfet_06v0,sf,-40,5.00,0.60u,8,ioff_vgs0,2.22362E-14,2.77953E-15
nfet_06v0,sf,-40,5.00,0.60u,16,ioff_vgs0,4.44724E-14,2.77953E-15
nfet_06v0,sf,-40,5.00,0.80u,1,ioff_vgs0,4.0167E-16,4.0167E-16
nfet_06v0,sf,-40,5.00,0.80u,2,ioff_vgs0,8.03341E-16,4.0167E-16
nfet_06v0,sf,-40,5.00,0.80u,4,ioff_vgs0,1.60668E-15,4.0167E-16
nfet_06v0,sf,-40,5.00,0.80u,8,ioff_vgs0,3.21336E-15,4.0167E-16
nfet_06v0,sf,-40,5.00,0.80u,16,ioff_vgs0,6.42672E-15,4.0167E-16
nfet_06v0,sf,-40,5.00,1.20u,1,ioff_vgs0,1.39782E-16,1.39782E-16
nfet_06v0,sf,-40,5.00,1.20u,2,ioff_vgs0,2.79564E-16,1.39782E-16
nfet_06v0,sf,-40,5.00,1.20u,4,ioff_vgs0,5.59129E-16,1.39782E-16
nfet_06v0,sf,-40,5.00,1.20u,8,ioff_vgs0,1.11826E-15,1.39782E-16
nfet_06v0,sf,-40,5.00,1.20u,16,ioff_vgs0,2.23651E-15,1.39782E-16
nfet_06v0,sf,-40,5.50,0.60u,1,ioff_vgs0,3.05179E-15,3.05179E-15
nfet_06v0,sf,-40,5.50,0.60u,2,ioff_vgs0,6.10357E-15,3.05179E-15
nfet_06v0,sf,-40,5.50,0.60u,4,ioff_vgs0,1.22071E-14,3.05179E-15
nfet_06v0,sf,-40,5.50,0.60u,8,ioff_vgs0,2.44143E-14,3.05179E-15
nfet_06v0,sf,-40,5.50,0.60u,16,ioff_vgs0,4.88286E-14,3.05179E-15
nfet_06v0,sf,-40,5.50,0.80u,1,ioff_vgs0,4.31516E-16,4.31516E-16
nfet_06v0,sf,-40,5.50,0.80u,2,ioff_vgs0,8.63033E-16,4.31516E-16
