device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
pfet_06v0,ss,125,4.50,1.20u,8,ioff_vgs0,1.24144E-09,1.5518E-10
pfet_06v0,ss,125,4.50,1.20u,16,ioff_vgs0,2.48289E-09,1.5518E-10
pfet_06v0,ss,125,5.00,0.55u,1,ioff_vgs0,1.99972E-10,1.99972E-10
pfet_06v0,ss,125,5.00,0.55u,2,ioff_vgs0,3.99943E-10,1.99972E-10
pfet_06v0,ss,125,5.00,0.55u,4,ioff_vgs0,7.99887E-10,1.99972E-10
pfet_06v0,ss,125,5.00,0.55u,8,ioff_vgs0,1.59977E-09,1.99972E-10
pfet_06v0,ss,125,5.00,0.55u,16,ioff_vgs0,3.19955E-09,1.99972E-10
pfet_06v0,ss,125,5.00,0.70u,1,ioff_vgs0,1.83925E-10,1.83925E-10
pfet_06v0,ss,125,5.00,0.70u,2,ioff_vgs0,3.6785E-10,1.83925E-10
pfet_06v0,ss,125,5.00,0.70u,4,ioff_vgs0,7.35699E-10,1.83925E-10
pfet_06v0,ss,125,5.00,0.70u,8,ioff_vgs0,1.4714E-09,1.83925E-10
pfet_06v0,ss,125,5.00,0.70u,16,ioff_vgs0,2.9428E-09,1.83925E-10
pfet_06v0,ss,125,5.00,1.20u,1,ioff_vgs0,1.71821E-10,1.71821E-10
pfet_06v0,ss,125,5.00,1.20u,2,ioff_vgs0,3.43642E-10,1.71821E-10
pfet_06v0,ss,125,5.00,1.20u,4,ioff_vgs0,6.87284E-10,1.71821E-10
pfet_06v0,ss,125,5.00,1.20u,8,ioff_vgs0,1.37457E-09,1.71821E-10
pfet_06v0,ss,125,5.00,1.20u,16,ioff_vgs0,2.74913E-09,1.71821E-10
pfet_06v0,ss,125,5.50,0.55u,1,ioff_vgs0,2.19346E-10,2.19346E-10
pfet_06v0,ss,125,5.50,0.55u,2,ioff_vgs0,4.38692E-10,2.19346E-10
pfet_06v0,ss,125,5.50,0.55u,4,ioff_vgs0,8.77384E-10,2.19346E-10
pfet_06v0,ss,125,5.50,0.55u,8,ioff_vgs0,1.75477E-09,2.19346E-10
pfet_06v0,ss,125,5.50,0.55u,16,ioff_vgs0,3.50954E-09,2.19346E-10
pfet_06v0,ss,125,5.50,0.70u,1,ioff_vgs0,2.0149E-10,2.0149E-10
pfet_06v0,ss,125,5.50,0.70u,2,ioff_vgs0,4.02981E-10,2.0149E-10
pfet_06v0,ss,125,5.50,0.70u,4,ioff_vgs0,8.05961E-10,2.0149E-10
pfet_06v0,ss,125,5.50,0.70u,8,ioff_vgs0,1.61192E-09,2.0149E-10
pfet_06v0,ss,125,5.50,0.70u,16,ioff_vgs0,3.22384E-09,2.0149E-10
pfet_06v0,ss,125,5.50,1.20u,1,ioff_vgs0,1.88516E-10,1.88516E-10
pfet_06v0,ss,125,5.50,1.20u,2,ioff_vgs0,3.77032E-10,1.88516E-10
pfet_06v0,ss,125,5.50,1.20u,4,ioff_vgs0,7.54064E-10,1.88516E-10
pfet_06v0,ss,125,5.50,1.20u,8,ioff_vgs0,1.50813E-09,1.88516E-10
pfet_06v0,ss,125,5.50,1.20u,16,ioff_vgs0,3.01626E-09,1.88516E-10
pfet_06v0,fs,-40,2.10,0.55u,1,ioff_vgs0,7.023E-11,7.023E-11
pfet_06v0,fs,-40,2.10,0.55u,2,ioff_vgs0,1.4046E-10,7.023E-11
pfet_06v0,fs,-40,2.10,0.55u,4,ioff_vgs0,2.8092E-10,7.023E-11
pfet_06v0,fs,-40,2.10,0.55u,8,ioff_vgs0,5.6184E-10,7.023E-11
pfet_06v0,fs,-40,2.10,0.55u,16,ioff_vgs0,1.12368E-09,7.023E-11
pfet_06v0,fs,-40,2.10,0.70u,1,ioff_vgs0,6.8983E-11,6.8983E-11
pfet_06v0,fs,-40,2.10,0.70u,2,ioff_vgs0,1.37966E-10,6.8983E-11
pfet_06v0,fs,-40,2.10,0.70u,4,ioff_vgs0,2.75932E-10,6.8983E-11
pfet_06v0,fs,-40,2.10,0.70u,8,ioff_vgs0,5.51864E-10,6.8983E-11
pfet_06v0,fs,-40,2.10,0.70u,16,ioff_vgs0,1.10373E-09,6.8983E-11
pfet_06v0,fs,-40,2.10,1.20u,1,ioff_vgs0,6.71821E-11,6.71821E-11
pfet_06v0,fs,-40,2.10,1.20u,2,ioff_vgs0,1.34364E-10,6.71821E-11
pfet_06v0,fs,-40,2.10,1.20u,4,ioff_vgs0,2.68728E-10,6.71821E-11
pfet_06v0,fs,-40,2.10,1.20u,8,ioff_vgs0,5.37457E-10,6.71821E-11
pfet_06v0,fs,-40,2.10,1.20u,16,ioff_vgs0,1.07491E-09,6.71821E-11
pfet_06v0,fs,-40,2.97,0.55u,1,ioff_vgs0,1.01909E-10,1.01909E-10
pfet_06v0,fs,-40,2.97,0.55u,2,ioff_vgs0,2.03818E-10,1.01909E-10
pfet_06v0,fs,-40,2.97,0.55u,4,ioff_vgs0,4.07637E-10,1.01909E-10
pfet_06v0,fs,-40,2.97,0.55u,8,ioff_vgs0,8.15274E-10,1.01909E-10
pfet_06v0,fs,-40,2.97,0.55u,16,ioff_vgs0,1.63055E-09,1.01909E-10
pfet_06v0,fs,-40,2.97,0.70u,1,ioff_vgs0,1.0008E-10,1.0008E-10
pfet_06v0,fs,-40,2.97,0.70u,2,ioff_vgs0,2.0016E-10,1.0008E-10
pfet_06v0,fs,-40,2.97,0.70u,4,ioff_vgs0,4.00321E-10,1.0008E-10
pfet_06v0,fs,-40,2.97,0.70u,8,ioff_vgs0,8.00641E-10,1.0008E-10
pfet_06v0,fs,-40,2.97,0.70u,16,ioff_vgs0,1.60128E-09,1.0008E-10
pfet_06v0,fs,-40,2.97,1.20u,1,ioff_vgs0,9.74385E-11,9.74385E-11
pfet_06v0,fs,-40,2.97,1.20u,2,ioff_vgs0,1.94877E-10,9.74385E-11
pfet_06v0,fs,-40,2.97,1.20u,4,ioff_vgs0,3.89754E-10,9.74385E-11
pfet_06v0,fs,-40,2.97,1.20u,8,ioff_vgs0,7.79508E-10,9.74385E-11
pfet_06v0,fs,-40,2.97,1.20u,16,ioff_vgs0,1.55902E-09,9.74385E-11
pfet_06v0,fs,-40,3.30,0.55u,1,ioff_vgs0,1.13695E-10,1.13695E-10
pfet_06v0,fs,-40,3.30,0.55u,2,ioff_vgs0,2.27391E-10,1.13695E-10
pfet_06v0,fs,-40,3.30,0.55u,4,ioff_vgs0,4.54782E-10,1.13695E-10
pfet_06v0,fs,-40,3.30,0.55u,8,ioff_vgs0,9.09563E-10,1.13695E-10
pfet_06v0,fs,-40,3.30,0.55u,16,ioff_vgs0,1.81913E-09,1.13695E-10
pfet_06v0,fs,-40,3.30,0.70u,1,ioff_vgs0,1.11651E-10,1.11651E-10
pfet_06v0,fs,-40,3.30,0.70u,2,ioff_vgs0,2.23303E-10,1.11651E-10
pfet_06v0,fs,-40,3.30,0.70u,4,ioff_vgs0,4.46606E-10,1.11651E-10
pfet_06v0,fs,-40,3.30,0.70u,8,ioff_vgs0,8.93211E-10,1.11651E-10
pfet_06v0,fs,-40,3.30,0.70u,16,ioff_vgs0,1.78642E-09,1.11651E-10
pfet_06v0,fs,-40,3.30,1.20u,1,ioff_vgs0,1.08699E-10,1.08699E-10
pfet_06v0,fs,-40,3.30,1.20u,2,ioff_vgs0,2.17399E-10,1.08699E-10
pfet_06v0,fs,-40,3.30,1.20u,4,ioff_vgs0,4.34797E-10,1.08699E-10
pfet_06v0,fs,-40,3.30,1.20u,8,ioff_vgs0,8.69595E-10,1.08699E-10
pfet_06v0,fs,-40,3.30,1.20u,16,ioff_vgs0,1.73919E-09,1.08699E-10
pfet_06v0,fs,-40,3.63,0.55u,1,ioff_vgs0,1.25417E-10,1.25417E-10
pfet_06v0,fs,-40,3.63,0.55u,2,ioff_vgs0,2.50835E-10,1.25417E-10
pfet_06v0,fs,-40,3.63,0.55u,4,ioff_vgs0,5.0167E-10,1.25417E-10
pfet_06v0,fs,-40,3.63,0.55u,8,ioff_vgs0,1.00334E-09,1.25417E-10
pfet_06v0,fs,-40,3.63,0.55u,16,ioff_vgs0,2.00668E-09,1.25417E-10
pfet_06v0,fs,-40,3.63,0.70u,1,ioff_vgs0,1.2316E-10,1.2316E-10
pfet_06v0,fs,-40,3.63,0.70u,2,ioff_vgs0,2.4632E-10,1.2316E-10
pfet_06v0,fs,-40,3.63,0.70u,4,ioff_vgs0,4.9264E-10,1.2316E-10
pfet_06v0,fs,-40,3.63,0.70u,8,ioff_vgs0,9.85281E-10,1.2316E-10
pfet_06v0,fs,-40,3.63,0.70u,16,ioff_vgs0,1.97056E-09,1.2316E-10
pfet_06v0,fs,-40,3.63,1.20u,1,ioff_vgs0,1.199E-10,1.199E-10
pfet_06v0,fs,-40,3.63,1.20u,2,ioff_vgs0,2.398E-10,1.199E-10
pfet_06v0,fs,-40,3.63,1.20u,4,ioff_vgs0,4.79599E-10,1.199E-10
pfet_06v0,fs,-40,3.63,1.20u,8,ioff_vgs0,9.59199E-10,1.199E-10
pfet_06v0,fs,-40,3.63,1.20u,16,ioff_vgs0,1.9184E-09,1.199E-10
pfet_06v0,fs,-40,4.50,0.55u,1,ioff_vgs0,1.56139E-10,1.56139E-10
pfet_06v0,fs,-40,4.50,0.55u,2,ioff_vgs0,3.12277E-10,1.56139E-10
pfet_06v0,fs,-40,4.50,0.55u,4,ioff_vgs0,6.24555E-10,1.56139E-10
pfet_06v0,fs,-40,4.50,0.55u,8,ioff_vgs0,1.24911E-09,1.56139E-10
pfet_06v0,fs,-40,4.50,0.55u,16,ioff_vgs0,2.49822E-09,1.56139E-10
pfet_06v0,fs,-40,4.50,0.70u,1,ioff_vgs0,1.53323E-10,1.53323E-10
pfet_06v0,fs,-40,4.50,0.70u,2,ioff_vgs0,3.06647E-10,1.53323E-10
pfet_06v0,fs,-40,4.50,0.70u,4,ioff_vgs0,6.13294E-10,1.53323E-10
pfet_06v0,fs,-40,4.50,0.70u,8,ioff_vgs0,1.22659E-09,1.53323E-10
pfet_06v0,fs,-40,4.50,0.70u,16,ioff_vgs0,2.45318E-09,1.53323E-10
pfet_06v0,fs,-40,4.50,1.20u,1,ioff_vgs0,1.49258E-10,1.49258E-10
pfet_06v0,fs,-40,4.50,1.20u,2,ioff_vgs0,2.98515E-10,1.49258E-10
pfet_06v0,fs,-40,4.50,1.20u,4,ioff_vgs0,5.9703E-10,1.49258E-10
pfet_06v0,fs,-40,4.50,1.20u,8,ioff_vgs0,1.19406E-09,1.49258E-10
pfet_06v0,fs,-40,4.50,1.20u,16,ioff_vgs0,2.38812E-09,1.49258E-10
pfet_06v0,fs,-40,5.00,0.55u,1,ioff_vgs0,1.73725E-10,1.73725E-10
pfet_06v0,fs,-40,5.00,0.55u,2,ioff_vgs0,3.47449E-10,1.73725E-10
pfet_06v0,fs,-40,5.00,0.55u,4,ioff_vgs0,6.94898E-10,1.73725E-10
pfet_06v0,fs,-40,5.00,0.55u,8,ioff_vgs0,1.3898E-09,1.73725E-10
pfet_06v0,fs,-40,5.00,0.55u,16,ioff_vgs0,2.77959E-09,1.73725E-10
pfet_06v0,fs,-40,5.00,0.70u,1,ioff_vgs0,1.70591E-10,1.70591E-10
pfet_06v0,fs,-40,5.00,0.70u,2,ioff_vgs0,3.41181E-10,1.70591E-10
pfet_06v0,fs,-40,5.00,0.70u,4,ioff_vgs0,6.82362E-10,1.70591E-10
pfet_06v0,fs,-40,5.00,0.70u,8,ioff_vgs0,1.36472E-09,1.70591E-10
pfet_06v0,fs,-40,5.00,0.70u,16,ioff_vgs0,2.72945E-09,1.70591E-10
pfet_06v0,fs,-40,5.00,1.20u,1,ioff_vgs0,1.66064E-10,1.66064E-10
pfet_06v0,fs,-40,5.00,1.20u,2,ioff_vgs0,3.32128E-10,1.66064E-10
pfet_06v0,fs,-40,5.00,1.20u,4,ioff_vgs0,6.64257E-10,1.66064E-10
pfet_06v0,fs,-40,5.00,1.20u,8,ioff_vgs0,1.32851E-09,1.66064E-10
pfet_06v0,fs,-40,5.00,1.20u,16,ioff_vgs0,2.65703E-09,1.66064E-10
pfet_06v0,fs,-40,5.50,0.55u,1,ioff_vgs0,1.91281E-10,1.91281E-10
pfet_06v0,fs,-40,5.50,0.55u,2,ioff_vgs0,3.82562E-10,1.91281E-10
pfet_06v0,fs,-40,5.50,0.55u,4,ioff_vgs0,7.65123E-10,1.91281E-10
pfet_06v0,fs,-40,5.50,0.55u,8,ioff_vgs0,1.53025E-09,1.91281E-10
pfet_06v0,fs,-40,5.50,0.55u,16,ioff_vgs0,3.06049E-09,1.91281E-10
pfet_06v0,fs,-40,5.50,0.70u,1,ioff_vgs0,1.87829E-10,1.87829E-10
pfet_06v0,fs,-40,5.50,0.70u,2,ioff_vgs0,3.75658E-10,1.87829E-10
pfet_06v0,fs,-40,5.50,0.70u,4,ioff_vgs0,7.51315E-10,1.87829E-10
pfet_06v0,fs,-40,5.50,0.70u,8,ioff_vgs0,1.50263E-09,1.87829E-10
pfet_06v0,fs,-40,5.50,0.70u,16,ioff_vgs0,3.00526E-09,1.87829E-10
pfet_06v0,fs,-40,5.50,1.20u,1,ioff_vgs0,1.82843E-10,1.82843E-10
pfet_06v0,fs,-40,5.50,1.20u,2,ioff_vgs0,3.65686E-10,1.82843E-10
pfet_06v0,fs,-40,5.50,1.20u,4,ioff_vgs0,7.31372E-10,1.82843E-10
pfet_06v0,fs,-40,5.50,1.20u,8,ioff_vgs0,1.46274E-09,1.82843E-10
pfet_06v0,fs,-40,5.50,1.20u,16,ioff_vgs0,2.92549E-09,1.82843E-10
pfet_06v0,fs,27,2.10,0.55u,1,ioff_vgs0,7.02431E-11,7.02431E-11
pfet_06v0,fs,27,2.10,0.55u,2,ioff_vgs0,1.40486E-10,7.02431E-11
pfet_06v0,fs,27,2.10,0.55u,4,ioff_vgs0,2.80972E-10,7.02431E-11
pfet_06v0,fs,27,2.10,0.55u,8,ioff_vgs0,5.61945E-10,7.02431E-11
pfet_06v0,fs,27,2.10,0.55u,16,ioff_vgs0,1.12389E-09,7.02431E-11
pfet_06v0,fs,27,2.10,0.70u,1,ioff_vgs0,6.89922E-11,6.89922E-11
pfet_06v0,fs,27,2.10,0.70u,2,ioff_vgs0,1.37984E-10,6.89922E-11
pfet_06v0,fs,27,2.10,0.70u,4,ioff_vgs0,2.75969E-10,6.89922E-11
pfet_06v0,fs,27,2.10,0.70u,8,ioff_vgs0,5.51938E-10,6.89922E-11
pfet_06v0,fs,27,2.10,0.70u,16,ioff_vgs0,1.10388E-09,6.89922E-11
pfet_06v0,fs,27,2.10,1.20u,1,ioff_vgs0,6.71883E-11,6.71883E-11
pfet_06v0,fs,27,2.10,1.20u,2,ioff_vgs0,1.34377E-10,6.71883E-11
pfet_06v0,fs,27,2.10,1.20u,4,ioff_vgs0,2.68753E-10,6.71883E-11
pfet_06v0,fs,27,2.10,1.20u,8,ioff_vgs0,5.37506E-10,6.71883E-11
pfet_06v0,fs,27,2.10,1.20u,16,ioff_vgs0,1.07501E-09,6.71883E-11
pfet_06v0,fs,27,2.97,0.55u,1,ioff_vgs0,1.01925E-10,1.01925E-10
pfet_06v0,fs,27,2.97,0.55u,2,ioff_vgs0,2.03849E-10,1.01925E-10
pfet_06v0,fs,27,2.97,0.55u,4,ioff_vgs0,4.07698E-10,1.01925E-10
pfet_06v0,fs,27,2.97,0.55u,8,ioff_vgs0,8.15396E-10,1.01925E-10
pfet_06v0,fs,27,2.97,0.55u,16,ioff_vgs0,1.63079E-09,1.01925E-10
pfet_06v0,fs,27,2.97,0.70u,1,ioff_vgs0,1.0009E-10,1.0009E-10
pfet_06v0,fs,27,2.97,0.70u,2,ioff_vgs0,2.0018E-10,1.0009E-10
pfet_06v0,fs,27,2.97,0.70u,4,ioff_vgs0,4.0036E-10,1.0009E-10
pfet_06v0,fs,27,2.97,0.70u,8,ioff_vgs0,8.00719E-10,1.0009E-10
pfet_06v0,fs,27,2.97,0.70u,16,ioff_vgs0,1.60144E-09,1.0009E-10
pfet_06v0,fs,27,2.97,1.20u,1,ioff_vgs0,9.74448E-11,9.74448E-11
pfet_06v0,fs,27,2.97,1.20u,2,ioff_vgs0,1.9489E-10,9.74448E-11
pfet_06v0,fs,27,2.97,1.20u,4,ioff_vgs0,3.89779E-10,9.74448E-11
pfet_06v0,fs,27,2.97,1.20u,8,ioff_vgs0,7.79558E-10,9.74448E-11
pfet_06v0,fs,27,2.97,1.20u,16,ioff_vgs0,1.55912E-09,9.74448E-11
pfet_06v0,fs,27,3.30,0.55u,1,ioff_vgs0,1.13712E-10,1.13712E-10
pfet_06v0,fs,27,3.30,0.55u,2,ioff_vgs0,2.27423E-10,1.13712E-10
pfet_06v0,fs,27,3.30,0.55u,4,ioff_vgs0,4.54847E-10,1.13712E-10
pfet_06v0,fs,27,3.30,0.55u,8,ioff_vgs0,9.09693E-10,1.13712E-10
pfet_06v0,fs,27,3.30,0.55u,16,ioff_vgs0,1.81939E-09,1.13712E-10
pfet_06v0,fs,27,3.30,0.70u,1,ioff_vgs0,1.11661E-10,1.11661E-10
pfet_06v0,fs,27,3.30,0.70u,2,ioff_vgs0,2.23323E-10,1.11661E-10
pfet_06v0,fs,27,3.30,0.70u,4,ioff_vgs0,4.46646E-10,1.11661E-10
pfet_06v0,fs,27,3.30,0.70u,8,ioff_vgs0,8.93291E-10,1.11661E-10
pfet_06v0,fs,27,3.30,0.70u,16,ioff_vgs0,1.78658E-09,1.11661E-10
pfet_06v0,fs,27,3.30,1.20u,1,ioff_vgs0,1.08706E-10,1.08706E-10
pfet_06v0,fs,27,3.30,1.20u,2,ioff_vgs0,2.17411E-10,1.08706E-10
pfet_06v0,fs,27,3.30,1.20u,4,ioff_vgs0,4.34823E-10,1.08706E-10
pfet_06v0,fs,27,3.30,1.20u,8,ioff_vgs0,8.69645E-10,1.08706E-10
pfet_06v0,fs,27,3.30,1.20u,16,ioff_vgs0,1.73929E-09,1.08706E-10
pfet_06v0,fs,27,3.63,0.55u,1,ioff_vgs0,1.25435E-10,1.25435E-10
pfet_06v0,fs,27,3.63,0.55u,2,ioff_vgs0,2.50869E-10,1.25435E-10
pfet_06v0,fs,27,3.63,0.55u,4,ioff_vgs0,5.01738E-10,1.25435E-10
pfet_06v0,fs,27,3.63,0.55u,8,ioff_vgs0,1.00348E-09,1.25435E-10
pfet_06v0,fs,27,3.63,0.55u,16,ioff_vgs0,2.00695E-09,1.25435E-10
pfet_06v0,fs,27,3.63,0.70u,1,ioff_vgs0,1.2317E-10,1.2317E-10
pfet_06v0,fs,27,3.63,0.70u,2,ioff_vgs0,2.46341E-10,1.2317E-10
pfet_06v0,fs,27,3.63,0.70u,4,ioff_vgs0,4.92681E-10,1.2317E-10
pfet_06v0,fs,27,3.63,0.70u,8,ioff_vgs0,9.85362E-10,1.2317E-10
pfet_06v0,fs,27,3.63,0.70u,16,ioff_vgs0,1.97072E-09,1.2317E-10
pfet_06v0,fs,27,3.63,1.20u,1,ioff_vgs0,1.19906E-10,1.19906E-10
pfet_06v0,fs,27,3.63,1.20u,2,ioff_vgs0,2.39812E-10,1.19906E-10
pfet_06v0,fs,27,3.63,1.20u,4,ioff_vgs0,4.79625E-10,1.19906E-10
pfet_06v0,fs,27,3.63,1.20u,8,ioff_vgs0,9.5925E-10,1.19906E-10
pfet_06v0,fs,27,3.63,1.20u,16,ioff_vgs0,1.9185E-09,1.19906E-10
pfet_06v0,fs,27,4.50,0.55u,1,ioff_vgs0,1.56158E-10,1.56158E-10
pfet_06v0,fs,27,4.50,0.55u,2,ioff_vgs0,3.12317E-10,1.56158E-10
pfet_06v0,fs,27,4.50,0.55u,4,ioff_vgs0,6.24634E-10,1.56158E-10
pfet_06v0,fs,27,4.50,0.55u,8,ioff_vgs0,1.24927E-09,1.56158E-10
pfet_06v0,fs,27,4.50,0.55u,16,ioff_vgs0,2.49854E-09,1.56158E-10
pfet_06v0,fs,27,4.50,0.70u,1,ioff_vgs0,1.53334E-10,1.53334E-10
pfet_06v0,fs,27,4.50,0.70u,2,ioff_vgs0,3.06669E-10,1.53334E-10
pfet_06v0,fs,27,4.50,0.70u,4,ioff_vgs0,6.13337E-10,1.53334E-10
pfet_06v0,fs,27,4.50,0.70u,8,ioff_vgs0,1.22667E-09,1.53334E-10
pfet_06v0,fs,27,4.50,0.70u,16,ioff_vgs0,2.45335E-09,1.53334E-10
pfet_06v0,fs,27,4.50,1.20u,1,ioff_vgs0,1.49264E-10,1.49264E-10
pfet_06v0,fs,27,4.50,1.20u,2,ioff_vgs0,2.98528E-10,1.49264E-10
pfet_06v0,fs,27,4.50,1.20u,4,ioff_vgs0,5.97056E-10,1.49264E-10
pfet_06v0,fs,27,4.50,1.20u,8,ioff_vgs0,1.19411E-09,1.49264E-10
pfet_06v0,fs,27,4.50,1.20u,16,ioff_vgs0,2.38822E-09,1.49264E-10
pfet_06v0,fs,27,5.00,0.55u,1,ioff_vgs0,1.73746E-10,1.73746E-10
pfet_06v0,fs,27,5.00,0.55u,2,ioff_vgs0,3.47492E-10,1.73746E-10
pfet_06v0,fs,27,5.00,0.55u,4,ioff_vgs0,6.94985E-10,1.73746E-10
pfet_06v0,fs,27,5.00,0.55u,8,ioff_vgs0,1.38997E-09,1.73746E-10
pfet_06v0,fs,27,5.00,0.55u,16,ioff_vgs0,2.77994E-09,1.73746E-10
pfet_06v0,fs,27,5.00,0.70u,1,ioff_vgs0,1.70602E-10,1.70602E-10
pfet_06v0,fs,27,5.00,0.70u,2,ioff_vgs0,3.41204E-10,1.70602E-10
pfet_06v0,fs,27,5.00,0.70u,4,ioff_vgs0,6.82407E-10,1.70602E-10
pfet_06v0,fs,27,5.00,0.70u,8,ioff_vgs0,1.36481E-09,1.70602E-10
pfet_06v0,fs,27,5.00,0.70u,16,ioff_vgs0,2.72963E-09,1.70602E-10
pfet_06v0,fs,27,5.00,1.20u,1,ioff_vgs0,1.66071E-10,1.66071E-10
pfet_06v0,fs,27,5.00,1.20u,2,ioff_vgs0,3.32142E-10,1.66071E-10
pfet_06v0,fs,27,5.00,1.20u,4,ioff_vgs0,6.64283E-10,1.66071E-10
pfet_06v0,fs,27,5.00,1.20u,8,ioff_vgs0,1.32857E-09,1.66071E-10
pfet_06v0,fs,27,5.00,1.20u,16,ioff_vgs0,2.65713E-09,1.66071E-10
pfet_06v0,fs,27,5.50,0.55u,1,ioff_vgs0,1.91305E-10,1.91305E-10
pfet_06v0,fs,27,5.50,0.55u,2,ioff_vgs0,3.82609E-10,1.91305E-10
pfet_06v0,fs,27,5.50,0.55u,4,ioff_vgs0,7.65218E-10,1.91305E-10
pfet_06v0,fs,27,5.50,0.55u,8,ioff_vgs0,1.53044E-09,1.91305E-10
pfet_06v0,fs,27,5.50,0.55u,16,ioff_vgs0,3.06087E-09,1.91305E-10
pfet_06v0,fs,27,5.50,0.70u,1,ioff_vgs0,1.87841E-10,1.87841E-10
pfet_06v0,fs,27,5.50,0.70u,2,ioff_vgs0,3.75681E-10,1.87841E-10
pfet_06v0,fs,27,5.50,0.70u,4,ioff_vgs0,7.51362E-10,1.87841E-10
pfet_06v0,fs,27,5.50,0.70u,8,ioff_vgs0,1.50272E-09,1.87841E-10
pfet_06v0,fs,27,5.50,0.70u,16,ioff_vgs0,3.00545E-09,1.87841E-10
pfet_06v0,fs,27,5.50,1.20u,1,ioff_vgs0,1.8285E-10,1.8285E-10
pfet_06v0,fs,27,5.50,1.20u,2,ioff_vgs0,3.657E-10,1.8285E-10
pfet_06v0,fs,27,5.50,1.20u,4,ioff_vgs0,7.31399E-10,1.8285E-10
pfet_06v0,fs,27,5.50,1.20u,8,ioff_vgs0,1.4628E-09,1.8285E-10
pfet_06v0,fs,27,5.50,1.20u,16,ioff_vgs0,2.9256E-09,1.8285E-10
pfet_06v0,fs,125,2.10,0.55u,1,ioff_vgs0,1.14823E-10,1.14823E-10
pfet_06v0,fs,125,2.10,0.55u,2,ioff_vgs0,2.29646E-10,1.14823E-10
pfet_06v0,fs,125,2.10,0.55u,4,ioff_vgs0,4.59292E-10,1.14823E-10
pfet_06v0,fs,125,2.10,0.55u,8,ioff_vgs0,9.18584E-10,1.14823E-10
pfet_06v0,fs,125,2.10,0.55u,16,ioff_vgs0,1.83717E-09,1.14823E-10
pfet_06v0,fs,125,2.10,0.70u,1,ioff_vgs0,9.7438E-11,9.7438E-11
pfet_06v0,fs,125,2.10,0.70u,2,ioff_vgs0,1.94876E-10,9.7438E-11
pfet_06v0,fs,125,2.10,0.70u,4,ioff_vgs0,3.89752E-10,9.7438E-11
pfet_06v0,fs,125,2.10,0.70u,8,ioff_vgs0,7.79504E-10,9.7438E-11
pfet_06v0,fs,125,2.10,0.70u,16,ioff_vgs0,1.55901E-09,9.7438E-11
pfet_06v0,fs,125,2.10,1.20u,1,ioff_vgs0,8.26057E-11,8.26057E-11
pfet_06v0,fs,125,2.10,1.20u,2,ioff_vgs0,1.65211E-10,8.26057E-11
pfet_06v0,fs,125,2.10,1.20u,4,ioff_vgs0,3.30423E-10,8.26057E-11
pfet_06v0,fs,125,2.10,1.20u,8,ioff_vgs0,6.60846E-10,8.26057E-11
pfet_06v0,fs,125,2.10,1.20u,16,ioff_vgs0,1.32169E-09,8.26057E-11
pfet_06v0,fs,125,2.97,0.55u,1,ioff_vgs0,1.52591E-10,1.52591E-10
pfet_06v0,fs,125,2.97,0.55u,2,ioff_vgs0,3.05182E-10,1.52591E-10
pfet_06v0,fs,125,2.97,0.55u,4,ioff_vgs0,6.10364E-10,1.52591E-10
pfet_06v0,fs,125,2.97,0.55u,8,ioff_vgs0,1.22073E-09,1.52591E-10
pfet_06v0,fs,125,2.97,0.55u,16,ioff_vgs0,2.44146E-09,1.52591E-10
pfet_06v0,fs,125,2.97,0.70u,1,ioff_vgs0,1.30041E-10,1.30041E-10
pfet_06v0,fs,125,2.97,0.70u,2,ioff_vgs0,2.60083E-10,1.30041E-10
pfet_06v0,fs,125,2.97,0.70u,4,ioff_vgs0,5.20166E-10,1.30041E-10
pfet_06v0,fs,125,2.97,0.70u,8,ioff_vgs0,1.04033E-09,1.30041E-10
pfet_06v0,fs,125,2.97,0.70u,16,ioff_vgs0,2.08066E-09,1.30041E-10
pfet_06v0,fs,125,2.97,1.20u,1,ioff_vgs0,1.1308E-10,1.1308E-10
pfet_06v0,fs,125,2.97,1.20u,2,ioff_vgs0,2.26161E-10,1.1308E-10
pfet_06v0,fs,125,2.97,1.20u,4,ioff_vgs0,4.52322E-10,1.1308E-10
pfet_06v0,fs,125,2.97,1.20u,8,ioff_vgs0,9.04643E-10,1.1308E-10
pfet_06v0,fs,125,2.97,1.20u,16,ioff_vgs0,1.80929E-09,1.1308E-10
pfet_06v0,fs,125,3.30,0.55u,1,ioff_vgs0,1.66783E-10,1.66783E-10
pfet_06v0,fs,125,3.30,0.55u,2,ioff_vgs0,3.33566E-10,1.66783E-10
pfet_06v0,fs,125,3.30,0.55u,4,ioff_vgs0,6.67132E-10,1.66783E-10
pfet_06v0,fs,125,3.30,0.55u,8,ioff_vgs0,1.33426E-09,1.66783E-10
pfet_06v0,fs,125,3.30,0.55u,16,ioff_vgs0,2.66853E-09,1.66783E-10
pfet_06v0,fs,125,3.30,0.70u,1,ioff_vgs0,1.42171E-10,1.42171E-10
pfet_06v0,fs,125,3.30,0.70u,2,ioff_vgs0,2.84341E-10,1.42171E-10
pfet_06v0,fs,125,3.30,0.70u,4,ioff_vgs0,5.68683E-10,1.42171E-10
pfet_06v0,fs,125,3.30,0.70u,8,ioff_vgs0,1.13737E-09,1.42171E-10
pfet_06v0,fs,125,3.30,0.70u,16,ioff_vgs0,2.27473E-09,1.42171E-10
