device,moscap_corner,temp_c,vbias_v,w_um,l_um,area_um2,c_f,c_density_ff_per_um2
cap_nmos_03v3,moscap_ss,27,-3.00,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-3.00,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-3.00,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-3.00,10,10,100,1.01867E-13,1.01867
cap_nmos_03v3_b,moscap_ss,27,-3.00,30,30,900,9.16799E-13,1.01867
cap_pmos_03v3_b,moscap_ss,27,-3.00,10,10,100,4.37246E-13,4.37246
cap_pmos_03v3_b,moscap_ss,27,-3.00,30,30,900,3.93521E-12,4.37246
cap_nmos_06v0,moscap_ss,27,-3.00,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-3.00,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-3.00,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-3.00,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.85,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.85,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.85,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.85,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.85,10,10,100,1.01934E-13,1.01934
cap_nmos_03v3_b,moscap_ss,27,-2.85,30,30,900,9.17403E-13,1.01934
cap_pmos_03v3_b,moscap_ss,27,-2.85,10,10,100,4.37243E-13,4.37243
cap_pmos_03v3_b,moscap_ss,27,-2.85,30,30,900,3.93519E-12,4.37243
cap_nmos_06v0,moscap_ss,27,-2.85,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.85,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.85,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.85,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.70,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.70,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.70,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.70,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.70,10,10,100,1.02039E-13,1.02039
cap_nmos_03v3_b,moscap_ss,27,-2.70,30,30,900,9.18353E-13,1.02039
cap_pmos_03v3_b,moscap_ss,27,-2.70,10,10,100,4.37239E-13,4.37239
cap_pmos_03v3_b,moscap_ss,27,-2.70,30,30,900,3.93515E-12,4.37239
cap_nmos_06v0,moscap_ss,27,-2.70,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.70,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.70,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.70,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.55,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.55,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.55,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.55,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.55,10,10,100,1.02205E-13,1.02205
cap_nmos_03v3_b,moscap_ss,27,-2.55,30,30,900,9.19849E-13,1.02205
cap_pmos_03v3_b,moscap_ss,27,-2.55,10,10,100,4.37231E-13,4.37231
cap_pmos_03v3_b,moscap_ss,27,-2.55,30,30,900,3.93508E-12,4.37231
cap_nmos_06v0,moscap_ss,27,-2.55,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.55,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.55,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.55,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.40,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.40,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.40,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.40,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.40,10,10,100,1.02467E-13,1.02467
cap_nmos_03v3_b,moscap_ss,27,-2.40,30,30,900,9.22202E-13,1.02467
cap_pmos_03v3_b,moscap_ss,27,-2.40,10,10,100,4.37219E-13,4.37219
cap_pmos_03v3_b,moscap_ss,27,-2.40,30,30,900,3.93497E-12,4.37219
cap_nmos_06v0,moscap_ss,27,-2.40,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.40,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.40,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.40,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.25,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.25,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.25,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.25,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.25,10,10,100,1.02878E-13,1.02878
cap_nmos_03v3_b,moscap_ss,27,-2.25,30,30,900,9.25903E-13,1.02878
cap_pmos_03v3_b,moscap_ss,27,-2.25,10,10,100,4.37199E-13,4.37199
cap_pmos_03v3_b,moscap_ss,27,-2.25,30,30,900,3.93479E-12,4.37199
cap_nmos_06v0,moscap_ss,27,-2.25,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.25,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.25,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.25,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-2.10,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-2.10,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-2.10,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-2.10,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-2.10,10,10,100,1.03524E-13,1.03524
cap_nmos_03v3_b,moscap_ss,27,-2.10,30,30,900,9.31715E-13,1.03524
cap_pmos_03v3_b,moscap_ss,27,-2.10,10,10,100,4.37166E-13,4.37166
cap_pmos_03v3_b,moscap_ss,27,-2.10,30,30,900,3.93449E-12,4.37166
cap_nmos_06v0,moscap_ss,27,-2.10,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-2.10,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-2.10,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,27,-2.10,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,27,-1.95,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.95,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.95,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,27,-1.95,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,27,-1.95,10,10,100,1.04536E-13,1.04536
cap_nmos_03v3_b,moscap_ss,27,-1.95,30,30,900,9.40826E-13,1.04536
cap_pmos_03v3_b,moscap_ss,27,-1.95,10,10,100,4.37111E-13,4.37111
cap_pmos_03v3_b,moscap_ss,27,-1.95,30,30,900,3.934E-12,4.37111
cap_nmos_06v0,moscap_ss,27,-1.95,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.95,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.95,10,10,100,2.39469E-13,2.39469
cap_pmos_06v0,moscap_ss,27,-1.95,30,30,900,2.15522E-12,2.39469
cap_nmos_03v3,moscap_ss,27,-1.80,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.80,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.80,10,10,100,4.35379E-13,4.35379
cap_pmos_03v3,moscap_ss,27,-1.80,30,30,900,3.91841E-12,4.35379
cap_nmos_03v3_b,moscap_ss,27,-1.80,10,10,100,1.06119E-13,1.06119
cap_nmos_03v3_b,moscap_ss,27,-1.80,30,30,900,9.55069E-13,1.06119
cap_pmos_03v3_b,moscap_ss,27,-1.80,10,10,100,4.37021E-13,4.37021
cap_pmos_03v3_b,moscap_ss,27,-1.80,30,30,900,3.93319E-12,4.37021
cap_nmos_06v0,moscap_ss,27,-1.80,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.80,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.80,10,10,100,2.39466E-13,2.39466
cap_pmos_06v0,moscap_ss,27,-1.80,30,30,900,2.15519E-12,2.39466
cap_nmos_03v3,moscap_ss,27,-1.65,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.65,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.65,10,10,100,4.35371E-13,4.35371
cap_pmos_03v3,moscap_ss,27,-1.65,30,30,900,3.91834E-12,4.35371
cap_nmos_03v3_b,moscap_ss,27,-1.65,10,10,100,1.08582E-13,1.08582
cap_nmos_03v3_b,moscap_ss,27,-1.65,30,30,900,9.77237E-13,1.08582
cap_pmos_03v3_b,moscap_ss,27,-1.65,10,10,100,4.36873E-13,4.36873
cap_pmos_03v3_b,moscap_ss,27,-1.65,30,30,900,3.93186E-12,4.36873
cap_nmos_06v0,moscap_ss,27,-1.65,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.65,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.65,10,10,100,2.39444E-13,2.39444
cap_pmos_06v0,moscap_ss,27,-1.65,30,30,900,2.155E-12,2.39444
cap_nmos_03v3,moscap_ss,27,-1.50,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.50,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.50,10,10,100,4.3532E-13,4.3532
cap_pmos_03v3,moscap_ss,27,-1.50,30,30,900,3.91788E-12,4.3532
cap_nmos_03v3_b,moscap_ss,27,-1.50,10,10,100,1.12389E-13,1.12389
cap_nmos_03v3_b,moscap_ss,27,-1.50,30,30,900,1.0115E-12,1.12389
cap_pmos_03v3_b,moscap_ss,27,-1.50,10,10,100,4.36629E-13,4.36629
cap_pmos_03v3_b,moscap_ss,27,-1.50,30,30,900,3.92966E-12,4.36629
cap_nmos_06v0,moscap_ss,27,-1.50,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.50,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.50,10,10,100,2.39303E-13,2.39303
cap_pmos_06v0,moscap_ss,27,-1.50,30,30,900,2.15373E-12,2.39303
cap_nmos_03v3,moscap_ss,27,-1.35,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.35,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.35,10,10,100,4.34987E-13,4.34987
cap_pmos_03v3,moscap_ss,27,-1.35,30,30,900,3.91488E-12,4.34987
cap_nmos_03v3_b,moscap_ss,27,-1.35,10,10,100,1.18213E-13,1.18213
cap_nmos_03v3_b,moscap_ss,27,-1.35,30,30,900,1.06392E-12,1.18213
cap_pmos_03v3_b,moscap_ss,27,-1.35,10,10,100,4.36227E-13,4.36227
cap_pmos_03v3_b,moscap_ss,27,-1.35,30,30,900,3.92605E-12,4.36227
cap_nmos_06v0,moscap_ss,27,-1.35,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.35,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.35,10,10,100,2.38385E-13,2.38385
cap_pmos_06v0,moscap_ss,27,-1.35,30,30,900,2.14546E-12,2.38385
cap_nmos_03v3,moscap_ss,27,-1.20,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.20,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.20,10,10,100,4.32831E-13,4.32831
cap_pmos_03v3,moscap_ss,27,-1.20,30,30,900,3.89548E-12,4.32831
cap_nmos_03v3_b,moscap_ss,27,-1.20,10,10,100,1.26978E-13,1.26978
cap_nmos_03v3_b,moscap_ss,27,-1.20,30,30,900,1.1428E-12,1.26978
cap_pmos_03v3_b,moscap_ss,27,-1.20,10,10,100,4.35567E-13,4.35567
cap_pmos_03v3_b,moscap_ss,27,-1.20,30,30,900,3.92011E-12,4.35567
cap_nmos_06v0,moscap_ss,27,-1.20,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.20,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.20,10,10,100,2.3257E-13,2.3257
cap_pmos_06v0,moscap_ss,27,-1.20,30,30,900,2.09313E-12,2.3257
cap_nmos_03v3,moscap_ss,27,-1.05,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-1.05,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-1.05,10,10,100,4.19285E-13,4.19285
cap_pmos_03v3,moscap_ss,27,-1.05,30,30,900,3.77356E-12,4.19285
cap_nmos_03v3_b,moscap_ss,27,-1.05,10,10,100,1.39855E-13,1.39855
cap_nmos_03v3_b,moscap_ss,27,-1.05,30,30,900,1.2587E-12,1.39855
cap_pmos_03v3_b,moscap_ss,27,-1.05,10,10,100,4.34485E-13,4.34485
cap_pmos_03v3_b,moscap_ss,27,-1.05,30,30,900,3.91036E-12,4.34485
cap_nmos_06v0,moscap_ss,27,-1.05,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-1.05,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-1.05,10,10,100,2.00743E-13,2.00743
cap_pmos_06v0,moscap_ss,27,-1.05,30,30,900,1.80669E-12,2.00743
cap_nmos_03v3,moscap_ss,27,-0.90,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,27,-0.90,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,27,-0.90,10,10,100,3.48358E-13,3.48358
cap_pmos_03v3,moscap_ss,27,-0.90,30,30,900,3.13522E-12,3.48358
cap_nmos_03v3_b,moscap_ss,27,-0.90,10,10,100,1.58118E-13,1.58118
cap_nmos_03v3_b,moscap_ss,27,-0.90,30,30,900,1.42306E-12,1.58118
cap_pmos_03v3_b,moscap_ss,27,-0.90,10,10,100,4.32715E-13,4.32715
cap_pmos_03v3_b,moscap_ss,27,-0.90,30,30,900,3.89443E-12,4.32715
cap_nmos_06v0,moscap_ss,27,-0.90,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-0.90,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-0.90,10,10,100,1.07134E-13,1.07134
cap_pmos_06v0,moscap_ss,27,-0.90,30,30,900,9.64203E-13,1.07134
cap_nmos_03v3,moscap_ss,27,-0.75,10,10,100,2.53001E-15,0.0253001
cap_nmos_03v3,moscap_ss,27,-0.75,30,30,900,2.27701E-14,0.0253001
cap_pmos_03v3,moscap_ss,27,-0.75,10,10,100,1.66976E-13,1.66976
cap_pmos_03v3,moscap_ss,27,-0.75,30,30,900,1.50278E-12,1.66976
cap_nmos_03v3_b,moscap_ss,27,-0.75,10,10,100,1.82764E-13,1.82764
cap_nmos_03v3_b,moscap_ss,27,-0.75,30,30,900,1.64488E-12,1.82764
cap_pmos_03v3_b,moscap_ss,27,-0.75,10,10,100,4.29837E-13,4.29837
cap_pmos_03v3_b,moscap_ss,27,-0.75,30,30,900,3.86853E-12,4.29837
cap_nmos_06v0,moscap_ss,27,-0.75,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,27,-0.75,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,27,-0.75,10,10,100,2.9185E-14,0.29185
cap_pmos_06v0,moscap_ss,27,-0.75,30,30,900,2.62665E-13,0.29185
cap_nmos_03v3,moscap_ss,27,-0.60,10,10,100,2.53009E-15,0.0253009
cap_nmos_03v3,moscap_ss,27,-0.60,30,30,900,2.27708E-14,0.0253009
cap_pmos_03v3,moscap_ss,27,-0.60,10,10,100,4.08747E-14,0.408747
cap_pmos_03v3,moscap_ss,27,-0.60,30,30,900,3.67872E-13,0.408747
cap_nmos_03v3_b,moscap_ss,27,-0.60,10,10,100,2.13884E-13,2.13884
cap_nmos_03v3_b,moscap_ss,27,-0.60,30,30,900,1.92495E-12,2.13884
cap_pmos_03v3_b,moscap_ss,27,-0.60,10,10,100,4.25199E-13,4.25199
cap_pmos_03v3_b,moscap_ss,27,-0.60,30,30,900,3.82679E-12,4.25199
cap_nmos_06v0,moscap_ss,27,-0.60,10,10,100,4.07003E-15,0.0407003
cap_nmos_06v0,moscap_ss,27,-0.60,30,30,900,3.66303E-14,0.0407003
cap_pmos_06v0,moscap_ss,27,-0.60,10,10,100,8.30395E-15,0.0830395
cap_pmos_06v0,moscap_ss,27,-0.60,30,30,900,7.47356E-14,0.0830395
cap_nmos_03v3,moscap_ss,27,-0.45,10,10,100,2.5306E-15,0.025306
cap_nmos_03v3,moscap_ss,27,-0.45,30,30,900,2.27754E-14,0.025306
cap_pmos_03v3,moscap_ss,27,-0.45,10,10,100,1.02442E-14,0.102442
cap_pmos_03v3,moscap_ss,27,-0.45,30,30,900,9.21981E-14,0.102442
cap_nmos_03v3_b,moscap_ss,27,-0.45,10,10,100,2.50039E-13,2.50039
cap_nmos_03v3_b,moscap_ss,27,-0.45,30,30,900,2.25036E-12,2.50039
cap_pmos_03v3_b,moscap_ss,27,-0.45,10,10,100,4.17829E-13,4.17829
cap_pmos_03v3_b,moscap_ss,27,-0.45,30,30,900,3.76046E-12,4.17829
cap_nmos_06v0,moscap_ss,27,-0.45,10,10,100,4.0702E-15,0.040702
cap_nmos_06v0,moscap_ss,27,-0.45,30,30,900,3.66318E-14,0.040702
cap_pmos_06v0,moscap_ss,27,-0.45,10,10,100,4.72934E-15,0.0472934
cap_pmos_06v0,moscap_ss,27,-0.45,30,30,900,4.2564E-14,0.0472934
cap_nmos_03v3,moscap_ss,27,-0.30,10,10,100,2.53389E-15,0.0253389
cap_nmos_03v3,moscap_ss,27,-0.30,30,30,900,2.2805E-14,0.0253389
cap_pmos_03v3,moscap_ss,27,-0.30,10,10,100,5.12119E-15,0.0512119
cap_pmos_03v3,moscap_ss,27,-0.30,30,30,900,4.60907E-14,0.0512119
cap_nmos_03v3_b,moscap_ss,27,-0.30,10,10,100,2.88198E-13,2.88198
cap_nmos_03v3_b,moscap_ss,27,-0.30,30,30,900,2.59378E-12,2.88198
cap_pmos_03v3_b,moscap_ss,27,-0.30,10,10,100,4.06378E-13,4.06378
cap_pmos_03v3_b,moscap_ss,27,-0.30,30,30,900,3.6574E-12,4.06378
cap_nmos_06v0,moscap_ss,27,-0.30,10,10,100,4.07128E-15,0.0407128
cap_nmos_06v0,moscap_ss,27,-0.30,30,30,900,3.66415E-14,0.0407128
cap_pmos_06v0,moscap_ss,27,-0.30,10,10,100,4.17135E-15,0.0417135
cap_pmos_06v0,moscap_ss,27,-0.30,30,30,900,3.75422E-14,0.0417135
cap_nmos_03v3,moscap_ss,27,-0.15,10,10,100,2.55539E-15,0.0255539
cap_nmos_03v3,moscap_ss,27,-0.15,30,30,900,2.29985E-14,0.0255539
cap_pmos_03v3,moscap_ss,27,-0.15,10,10,100,4.3246E-15,0.043246
cap_pmos_03v3,moscap_ss,27,-0.15,30,30,900,3.89214E-14,0.043246
cap_nmos_03v3_b,moscap_ss,27,-0.15,10,10,100,3.24597E-13,3.24597
cap_nmos_03v3_b,moscap_ss,27,-0.15,30,30,900,2.92137E-12,3.24597
cap_pmos_03v3_b,moscap_ss,27,-0.15,10,10,100,3.89191E-13,3.89191
cap_pmos_03v3_b,moscap_ss,27,-0.15,30,30,900,3.50272E-12,3.89191
cap_nmos_06v0,moscap_ss,27,-0.15,10,10,100,4.07832E-15,0.0407832
cap_nmos_06v0,moscap_ss,27,-0.15,30,30,900,3.67049E-14,0.0407832
cap_pmos_06v0,moscap_ss,27,-0.15,10,10,100,4.08555E-15,0.0408555
cap_pmos_06v0,moscap_ss,27,-0.15,30,30,900,3.67699E-14,0.0408555
cap_nmos_03v3,moscap_ss,27,0.00,10,10,100,2.69552E-15,0.0269552
cap_nmos_03v3,moscap_ss,27,0.00,30,30,900,2.42597E-14,0.0269552
cap_pmos_03v3,moscap_ss,27,0.00,10,10,100,4.20218E-15,0.0420218
cap_pmos_03v3,moscap_ss,27,0.00,30,30,900,3.78196E-14,0.0420218
cap_nmos_03v3_b,moscap_ss,27,0.00,10,10,100,3.56116E-13,3.56116
cap_nmos_03v3_b,moscap_ss,27,0.00,30,30,900,3.20504E-12,3.56116
cap_pmos_03v3_b,moscap_ss,27,0.00,10,10,100,3.64691E-13,3.64691
cap_pmos_03v3_b,moscap_ss,27,0.00,30,30,900,3.28222E-12,3.64691
cap_nmos_06v0,moscap_ss,27,0.00,10,10,100,4.12426E-15,0.0412426
cap_nmos_06v0,moscap_ss,27,0.00,30,30,900,3.71184E-14,0.0412426
cap_pmos_06v0,moscap_ss,27,0.00,10,10,100,4.07238E-15,0.0407238
cap_pmos_06v0,moscap_ss,27,0.00,30,30,900,3.66515E-14,0.0407238
cap_nmos_03v3,moscap_ss,27,0.15,10,10,100,3.60707E-15,0.0360707
cap_nmos_03v3,moscap_ss,27,0.15,30,30,900,3.24637E-14,0.0360707
cap_pmos_03v3,moscap_ss,27,0.15,10,10,100,4.1834E-15,0.041834
cap_pmos_03v3,moscap_ss,27,0.15,30,30,900,3.76506E-14,0.041834
cap_nmos_03v3_b,moscap_ss,27,0.15,10,10,100,3.81205E-13,3.81205
cap_nmos_03v3_b,moscap_ss,27,0.15,30,30,900,3.43084E-12,3.81205
cap_pmos_03v3_b,moscap_ss,27,0.15,10,10,100,3.32213E-13,3.32213
cap_pmos_03v3_b,moscap_ss,27,0.15,30,30,900,2.98992E-12,3.32213
cap_nmos_06v0,moscap_ss,27,0.15,10,10,100,4.42338E-15,0.0442338
cap_nmos_06v0,moscap_ss,27,0.15,30,30,900,3.98104E-14,0.0442338
cap_pmos_06v0,moscap_ss,27,0.15,10,10,100,4.07037E-15,0.0407037
cap_pmos_06v0,moscap_ss,27,0.15,30,30,900,3.66333E-14,0.0407037
cap_nmos_03v3,moscap_ss,27,0.30,10,10,100,9.45882E-15,0.0945882
cap_nmos_03v3,moscap_ss,27,0.30,30,30,900,8.51294E-14,0.0945882
cap_pmos_03v3,moscap_ss,27,0.30,10,10,100,4.18052E-15,0.0418052
cap_pmos_03v3,moscap_ss,27,0.30,30,30,900,3.76247E-14,0.0418052
cap_nmos_03v3_b,moscap_ss,27,0.30,10,10,100,3.99868E-13,3.99868
cap_nmos_03v3_b,moscap_ss,27,0.30,30,30,900,3.59882E-12,3.99868
cap_pmos_03v3_b,moscap_ss,27,0.30,10,10,100,2.93071E-13,2.93071
cap_pmos_03v3_b,moscap_ss,27,0.30,30,30,900,2.63764E-12,2.93071
cap_nmos_06v0,moscap_ss,27,0.30,10,10,100,6.35538E-15,0.0635538
cap_nmos_06v0,moscap_ss,27,0.30,30,30,900,5.71984E-14,0.0635538
cap_pmos_06v0,moscap_ss,27,0.30,10,10,100,4.07006E-15,0.0407006
cap_pmos_06v0,moscap_ss,27,0.30,30,30,900,3.66305E-14,0.0407006
cap_nmos_03v3,moscap_ss,27,0.45,10,10,100,4.40642E-14,0.440642
cap_nmos_03v3,moscap_ss,27,0.45,30,30,900,3.96578E-13,0.440642
cap_pmos_03v3,moscap_ss,27,0.45,10,10,100,4.18008E-15,0.0418008
cap_pmos_03v3,moscap_ss,27,0.45,30,30,900,3.76207E-14,0.0418008
cap_nmos_03v3_b,moscap_ss,27,0.45,10,10,100,4.13066E-13,4.13066
cap_nmos_03v3_b,moscap_ss,27,0.45,30,30,900,3.71759E-12,4.13066
cap_pmos_03v3_b,moscap_ss,27,0.45,10,10,100,2.50966E-13,2.50966
cap_pmos_03v3_b,moscap_ss,27,0.45,30,30,900,2.25869E-12,2.50966
cap_nmos_06v0,moscap_ss,27,0.45,10,10,100,1.82144E-14,0.182144
cap_nmos_06v0,moscap_ss,27,0.45,30,30,900,1.6393E-13,0.182144
cap_pmos_06v0,moscap_ss,27,0.45,10,10,100,4.07001E-15,0.0407001
cap_pmos_06v0,moscap_ss,27,0.45,30,30,900,3.66301E-14,0.0407001
cap_nmos_03v3,moscap_ss,27,0.60,10,10,100,1.79964E-13,1.79964
cap_nmos_03v3,moscap_ss,27,0.60,30,30,900,1.61968E-12,1.79964
cap_pmos_03v3,moscap_ss,27,0.60,10,10,100,4.18001E-15,0.0418001
cap_pmos_03v3,moscap_ss,27,0.60,30,30,900,3.76201E-14,0.0418001
cap_nmos_03v3_b,moscap_ss,27,0.60,10,10,100,4.22066E-13,4.22066
cap_nmos_03v3_b,moscap_ss,27,0.60,30,30,900,3.79859E-12,4.22066
cap_pmos_03v3_b,moscap_ss,27,0.60,10,10,100,2.10868E-13,2.10868
cap_pmos_03v3_b,moscap_ss,27,0.60,30,30,900,1.89781E-12,2.10868
cap_nmos_06v0,moscap_ss,27,0.60,10,10,100,7.33282E-14,0.733282
cap_nmos_06v0,moscap_ss,27,0.60,30,30,900,6.59954E-13,0.733282
cap_pmos_06v0,moscap_ss,27,0.60,10,10,100,4.07E-15,0.0407
cap_pmos_06v0,moscap_ss,27,0.60,30,30,900,3.663E-14,0.0407
cap_nmos_03v3,moscap_ss,27,0.75,10,10,100,3.58665E-13,3.58665
cap_nmos_03v3,moscap_ss,27,0.75,30,30,900,3.22799E-12,3.58665
cap_pmos_03v3,moscap_ss,27,0.75,10,10,100,4.18E-15,0.0418
cap_pmos_03v3,moscap_ss,27,0.75,30,30,900,3.762E-14,0.0418
cap_nmos_03v3_b,moscap_ss,27,0.75,10,10,100,4.28054E-13,4.28054
cap_nmos_03v3_b,moscap_ss,27,0.75,30,30,900,3.85249E-12,4.28054
cap_pmos_03v3_b,moscap_ss,27,0.75,10,10,100,1.76874E-13,1.76874
cap_pmos_03v3_b,moscap_ss,27,0.75,30,30,900,1.59186E-12,1.76874
cap_nmos_06v0,moscap_ss,27,0.75,10,10,100,1.76161E-13,1.76161
cap_nmos_06v0,moscap_ss,27,0.75,30,30,900,1.58545E-12,1.76161
cap_pmos_06v0,moscap_ss,27,0.75,10,10,100,4.07E-15,0.0407
cap_pmos_06v0,moscap_ss,27,0.75,30,30,900,3.663E-14,0.0407
cap_nmos_03v3,moscap_ss,27,0.90,10,10,100,4.23718E-13,4.23718
cap_nmos_03v3,moscap_ss,27,0.90,30,30,900,3.81346E-12,4.23718
cap_pmos_03v3,moscap_ss,27,0.90,10,10,100,4.18E-15,0.0418
